county_name,median_household_income,zip code tabulation area
ZCTA5 03447,85733,03447
ZCTA5 03448,70000,03448
ZCTA5 03449,85000,03449
ZCTA5 03450,89737,03450
ZCTA5 03451,67054,03451
ZCTA5 03452,82167,03452
ZCTA5 03455,70850,03455
ZCTA5 03456,103333,03456
ZCTA5 03457,92143,03457
ZCTA5 03458,98067,03458
ZCTA5 03461,97794,03461
ZCTA5 03462,109864,03462
ZCTA5 03464,87917,03464
ZCTA5 03465,57500,03465
ZCTA5 03466,106994,03466
ZCTA5 03467,94609,03467
ZCTA5 03470,67130,03470
ZCTA5 03561,50881,03561
ZCTA5 03570,41638,03570
ZCTA5 03574,81781,03574
ZCTA5 03575,-666666666,03575
ZCTA5 03576,49205,03576
ZCTA5 03579,60000,03579
ZCTA5 03580,73011,03580
ZCTA5 03581,58484,03581
ZCTA5 03582,51352,03582
ZCTA5 03583,63765,03583
ZCTA5 03584,75987,03584
ZCTA5 03585,68068,03585
ZCTA5 03586,124500,03586
ZCTA5 03588,71538,03588
ZCTA5 03590,48611,03590
ZCTA5 03592,59167,03592
ZCTA5 03593,95556,03593
ZCTA5 03595,77500,03595
ZCTA5 03597,59792,03597
ZCTA5 03598,60504,03598
ZCTA5 03601,74167,03601
ZCTA5 03602,56696,03602
ZCTA5 03603,47259,03603
ZCTA5 03604,-666666666,03604
ZCTA5 03605,92500,03605
ZCTA5 03607,88333,03607
ZCTA5 03608,86042,03608
ZCTA5 03609,79318,03609
ZCTA5 03740,64904,03740
ZCTA5 03741,80000,03741
ZCTA5 03743,53957,03743
ZCTA5 03745,86779,03745
ZCTA5 03748,91995,03748
ZCTA5 03750,207625,03750
ZCTA5 03751,38497,03751
ZCTA5 03752,59896,03752
ZCTA5 03753,114201,03753
ZCTA5 03755,152865,03755
ZCTA5 03765,74000,03765
ZCTA5 03766,95938,03766
ZCTA5 03768,135982,03768
ZCTA5 03770,155526,03770
ZCTA5 03771,78958,03771
ZCTA5 03773,74523,03773
ZCTA5 03774,47188,03774
ZCTA5 03777,82625,03777
ZCTA5 03779,88438,03779
ZCTA5 03780,-666666666,03780
ZCTA5 03781,107969,03781
ZCTA5 03782,116048,03782
ZCTA5 03784,72114,03784
ZCTA5 03785,57216,03785
ZCTA5 03801,100839,03801
ZCTA5 03809,86116,03809
ZCTA5 03810,139848,03810
ZCTA5 03811,137674,03811
ZCTA5 03812,39241,03812
ZCTA5 03813,57340,03813
ZCTA5 03814,71318,03814
ZCTA5 03816,75323,03816
ZCTA5 03817,55904,03817
ZCTA5 03818,69071,03818
ZCTA5 03819,117396,03819
ZCTA5 03820,90868,03820
ZCTA5 03823,165583,03823
ZCTA5 03824,98190,03824
ZCTA5 03825,103258,03825
ZCTA5 03826,108750,03826
ZCTA5 03827,124464,03827
ZCTA5 03830,64375,03830
ZCTA5 03832,67813,03832
ZCTA5 03833,103734,03833
ZCTA5 03835,60962,03835
ZCTA5 03836,74167,03836
ZCTA5 03837,110562,03837
ZCTA5 03838,100701,03838
ZCTA5 03839,81297,03839
ZCTA5 03840,143625,03840
ZCTA5 03841,106679,03841
ZCTA5 03842,92745,03842
ZCTA5 03844,152045,03844
ZCTA5 03845,57554,03845
ZCTA5 03846,93984,03846
ZCTA5 03847,-666666666,03847
ZCTA5 03848,90074,03848
ZCTA5 03849,95446,03849
ZCTA5 03850,-666666666,03850
ZCTA5 03851,86392,03851
ZCTA5 03852,-666666666,03852
ZCTA5 03853,96439,03853
ZCTA5 03854,164167,03854
ZCTA5 03855,97000,03855
ZCTA5 03856,184688,03856
ZCTA5 03857,98002,03857
ZCTA5 03858,141328,03858
ZCTA5 03860,67105,03860
ZCTA5 03861,116350,03861
ZCTA5 03862,116034,03862
ZCTA5 03864,66563,03864
ZCTA5 03865,103788,03865
ZCTA5 03867,74194,03867
ZCTA5 03868,70905,03868
ZCTA5 03869,80921,03869
ZCTA5 03870,137250,03870
ZCTA5 03871,-666666666,03871
ZCTA5 03872,99044,03872
ZCTA5 03873,125888,03873
ZCTA5 03874,85767,03874
ZCTA5 03875,94911,03875
ZCTA5 03878,75833,03878
ZCTA5 03882,76667,03882
ZCTA5 03883,75893,03883
ZCTA5 03884,133889,03884
ZCTA5 03885,126830,03885
ZCTA5 03886,75978,03886
ZCTA5 03887,92750,03887
ZCTA5 03890,-666666666,03890
ZCTA5 03894,75976,03894
ZCTA5 03897,-666666666,03897
ZCTA5 03901,80147,03901
ZCTA5 03902,104018,03902
ZCTA5 03903,92474,03903
ZCTA5 03904,73407,03904
ZCTA5 03905,130100,03905
ZCTA5 03906,90785,03906
ZCTA5 03907,100455,03907
ZCTA5 03908,96701,03908
ZCTA5 03909,106616,03909
ZCTA5 03910,-666666666,03910
ZCTA5 03911,108623,03911
ZCTA5 04001,68482,04001
ZCTA5 04002,65993,04002
ZCTA5 04003,-666666666,04003
ZCTA5 04005,65485,04005
ZCTA5 04006,250001,04006
ZCTA5 04008,101223,04008
ZCTA5 04009,78546,04009
ZCTA5 04010,55532,04010
ZCTA5 04011,71236,04011
ZCTA5 04015,60708,04015
ZCTA5 04017,58571,04017
ZCTA5 04019,-666666666,04019
ZCTA5 04020,66528,04020
ZCTA5 04021,140887,04021
ZCTA5 04022,66016,04022
ZCTA5 04024,63700,04024
ZCTA5 04027,96173,04027
ZCTA5 04029,69375,04029
ZCTA5 04030,82917,04030
ZCTA5 04032,95398,04032
ZCTA5 04037,50388,04037
ZCTA5 04038,103152,04038
ZCTA5 04039,91092,04039
ZCTA5 04040,55476,04040
ZCTA5 04041,57778,04041
ZCTA5 04042,84219,04042
ZCTA5 04043,96814,04043
ZCTA5 04046,93810,04046
ZCTA5 04047,72368,04047
ZCTA5 04048,84464,04048
ZCTA5 04049,76991,04049
ZCTA5 04050,101250,04050
ZCTA5 04051,72361,04051
ZCTA5 04055,66635,04055
ZCTA5 04056,49000,04056
ZCTA5 04057,-666666666,04057
ZCTA5 04061,81487,04061
ZCTA5 04062,92813,04062
ZCTA5 04063,42708,04063
ZCTA5 04064,63160,04064
ZCTA5 04066,-666666666,04066
ZCTA5 04068,53578,04068
ZCTA5 04069,100750,04069
ZCTA5 04071,83237,04071
ZCTA5 04072,81326,04072
ZCTA5 04073,70605,04073
ZCTA5 04074,114395,04074
ZCTA5 04076,81969,04076
ZCTA5 04079,83077,04079
ZCTA5 04083,80962,04083
ZCTA5 04084,89375,04084
ZCTA5 04085,94318,04085
ZCTA5 04086,75978,04086
ZCTA5 04087,90922,04087
ZCTA5 04088,57813,04088
ZCTA5 04090,75705,04090
ZCTA5 04091,78750,04091
ZCTA5 04092,81198,04092
ZCTA5 04093,76364,04093
ZCTA5 04095,56136,04095
ZCTA5 04096,108063,04096
ZCTA5 04097,118304,04097
ZCTA5 04101,54513,04101
ZCTA5 04102,77350,04102
ZCTA5 04103,81523,04103
ZCTA5 04105,143235,04105
ZCTA5 04106,81551,04106
ZCTA5 04107,144250,04107
ZCTA5 04108,90893,04108
ZCTA5 04109,-666666666,04109
ZCTA5 04110,152179,04110
ZCTA5 04210,59659,04210
ZCTA5 04216,41750,04216
ZCTA5 04217,42930,04217
ZCTA5 04219,54671,04219
ZCTA5 04220,85819,04220
ZCTA5 04221,50417,04221
ZCTA5 04222,89273,04222
ZCTA5 04224,58954,04224
ZCTA5 04226,43000,04226
ZCTA5 04227,21161,04227
ZCTA5 04231,41875,04231
ZCTA5 04234,-666666666,04234
ZCTA5 04236,92337,04236
ZCTA5 04237,32222,04237
ZCTA5 04238,79861,04238
ZCTA5 04239,76587,04239
ZCTA5 04240,54317,04240
ZCTA5 04250,70096,04250
ZCTA5 04252,69989,04252
ZCTA5 04253,72935,04253
ZCTA5 04254,45724,04254
ZCTA5 04255,54167,04255
ZCTA5 04256,67426,04256
ZCTA5 04257,44943,04257
ZCTA5 04258,90792,04258
ZCTA5 04259,78864,04259
ZCTA5 04260,97939,04260
ZCTA5 04261,36250,04261
ZCTA5 04263,76799,04263
ZCTA5 04265,41619,04265
ZCTA5 04267,66500,04267
ZCTA5 04268,54135,04268
ZCTA5 04270,72284,04270
ZCTA5 04271,-666666666,04271
ZCTA5 04274,100344,04274
ZCTA5 04275,52396,04275
ZCTA5 04276,42845,04276
ZCTA5 04280,70536,04280
ZCTA5 04281,53801,04281
ZCTA5 04282,83305,04282
ZCTA5 04284,70806,04284
ZCTA5 04285,61797,04285
ZCTA5 04286,-666666666,04286
ZCTA5 04287,85353,04287
ZCTA5 04289,54338,04289
ZCTA5 04290,71058,04290
ZCTA5 04292,48750,04292
ZCTA5 04294,53493,04294
ZCTA5 04330,52500,04330
ZCTA5 04341,-666666666,04341
ZCTA5 04342,72596,04342
ZCTA5 04344,62734,04344
ZCTA5 04345,70194,04345
ZCTA5 04346,48654,04346
ZCTA5 04347,62990,04347
ZCTA5 04348,71211,04348
ZCTA5 04349,55000,04349
ZCTA5 04350,72596,04350
ZCTA5 04351,83681,04351
ZCTA5 04352,67656,04352
ZCTA5 04353,76411,04353
ZCTA5 04354,95125,04354
ZCTA5 04355,96563,04355
ZCTA5 04357,61357,04357
ZCTA5 04358,94645,04358
ZCTA5 04359,-666666666,04359
ZCTA5 04360,71103,04360
ZCTA5 04363,64118,04363
ZCTA5 04364,79273,04364
ZCTA5 04401,62287,04401
ZCTA5 04406,54063,04406
ZCTA5 04408,61667,04408
ZCTA5 04410,69917,04410
ZCTA5 04411,85469,04411
ZCTA5 04412,55870,04412
ZCTA5 04413,60278,04413
ZCTA5 04414,56875,04414
ZCTA5 04415,38281,04415
ZCTA5 04416,56598,04416
ZCTA5 04417,34201,04417
ZCTA5 04418,56406,04418
ZCTA5 04419,94042,04419
ZCTA5 04421,78088,04421
ZCTA5 04422,72708,04422
ZCTA5 04424,42167,04424
ZCTA5 04426,49918,04426
ZCTA5 04427,55250,04427
ZCTA5 04428,67354,04428
ZCTA5 04429,86685,04429
ZCTA5 04430,44531,04430
ZCTA5 04431,-666666666,04431
ZCTA5 04434,71250,04434
ZCTA5 04435,66357,04435
ZCTA5 04438,70909,04438
ZCTA5 04441,59332,04441
ZCTA5 04442,37039,04442
ZCTA5 04443,46417,04443
ZCTA5 04444,94018,04444
ZCTA5 04448,48750,04448
ZCTA5 04449,52143,04449
ZCTA5 04450,72614,04450
ZCTA5 04451,29946,04451
ZCTA5 04453,36250,04453
ZCTA5 04454,-666666666,04454
ZCTA5 04455,46250,04455
ZCTA5 04456,67983,04456
ZCTA5 04457,45019,04457
ZCTA5 04459,46875,04459
ZCTA5 04460,37200,04460
ZCTA5 04461,59091,04461
ZCTA5 04462,46060,04462
ZCTA5 04463,55444,04463
ZCTA5 04464,49861,04464
ZCTA5 04468,47164,04468
ZCTA5 04469,-666666666,04469
ZCTA5 04471,35682,04471
ZCTA5 04472,64797,04472
ZCTA5 04473,56682,04473
ZCTA5 04474,82656,04474
ZCTA5 04475,48125,04475
ZCTA5 04476,53224,04476
ZCTA5 04478,58304,04478
ZCTA5 04479,34464,04479
ZCTA5 04481,68452,04481
ZCTA5 04485,71250,04485
ZCTA5 04487,39417,04487
ZCTA5 04488,60568,04488
ZCTA5 04489,-666666666,04489
ZCTA5 04490,47031,04490
ZCTA5 04491,47292,04491
ZCTA5 04492,30000,04492
ZCTA5 04493,56389,04493
ZCTA5 04495,40114,04495
ZCTA5 04496,85809,04496
ZCTA5 04497,46528,04497
ZCTA5 04530,69587,04530
ZCTA5 04535,85096,04535
ZCTA5 04537,66719,04537
ZCTA5 04538,63375,04538
ZCTA5 04539,75188,04539
ZCTA5 04541,54464,04541
ZCTA5 04543,54677,04543
ZCTA5 04544,59417,04544
ZCTA5 04547,70625,04547
ZCTA5 04548,78261,04548
ZCTA5 04551,91842,04551
ZCTA5 04553,81979,04553
ZCTA5 04554,85000,04554
ZCTA5 04555,93274,04555
ZCTA5 04556,82237,04556
ZCTA5 04558,78409,04558
ZCTA5 04562,96715,04562
ZCTA5 04563,71875,04563
ZCTA5 04564,112250,04564
ZCTA5 04568,54375,04568
ZCTA5 04570,-666666666,04570
ZCTA5 04571,53996,04571
ZCTA5 04572,58278,04572
ZCTA5 04573,90446,04573
ZCTA5 04574,57692,04574
ZCTA5 04575,-666666666,04575
ZCTA5 04576,68542,04576
ZCTA5 04578,86300,04578
ZCTA5 04579,92596,04579
ZCTA5 04605,65131,04605
ZCTA5 04606,48696,04606
ZCTA5 04607,68102,04607
ZCTA5 04609,67045,04609
ZCTA5 04611,58438,04611
ZCTA5 04612,81875,04612
ZCTA5 04613,77734,04613
ZCTA5 04614,55841,04614
ZCTA5 04616,60250,04616
ZCTA5 04617,49897,04617
ZCTA5 04619,45250,04619
ZCTA5 04622,35938,04622
ZCTA5 04623,58438,04623
ZCTA5 04624,51705,04624
ZCTA5 04625,66250,04625
ZCTA5 04626,53929,04626
ZCTA5 04627,58750,04627
ZCTA5 04628,42500,04628
ZCTA5 04630,55179,04630
ZCTA5 04631,44919,04631
ZCTA5 04634,58952,04634
ZCTA5 04635,-666666666,04635
ZCTA5 04640,67298,04640
ZCTA5 04642,55000,04642
ZCTA5 04643,67361,04643
ZCTA5 04645,-666666666,04645
ZCTA5 04646,69375,04646
ZCTA5 04648,56094,04648
ZCTA5 04649,47875,04649
ZCTA5 04650,108661,04650
ZCTA5 04652,57798,04652
ZCTA5 04653,62500,04653
ZCTA5 04654,46215,04654
ZCTA5 04655,58500,04655
ZCTA5 04657,52500,04657
ZCTA5 04658,58594,04658
ZCTA5 04660,70069,04660
ZCTA5 04662,144875,04662
ZCTA5 04664,64375,04664
ZCTA5 04666,55347,04666
ZCTA5 04667,64293,04667
ZCTA5 04668,44792,04668
ZCTA5 04669,89318,04669
ZCTA5 04671,56250,04671
ZCTA5 04673,-666666666,04673
ZCTA5 04674,76250,04674
ZCTA5 04675,-666666666,04675
ZCTA5 04676,72955,04676
ZCTA5 04677,77969,04677
ZCTA5 04679,58603,04679
ZCTA5 04680,67717,04680
ZCTA5 04681,65417,04681
ZCTA5 04683,-666666666,04683
ZCTA5 04684,67578,04684
ZCTA5 04685,78000,04685
ZCTA5 04686,54375,04686
ZCTA5 04691,50700,04691
ZCTA5 04693,60547,04693
ZCTA5 04694,58221,04694
ZCTA5 04730,51017,04730
ZCTA5 04732,47292,04732
ZCTA5 04733,53438,04733
ZCTA5 04734,66250,04734
ZCTA5 04735,51250,04735
ZCTA5 04736,50286,04736
ZCTA5 04737,-666666666,04737
ZCTA5 04739,39792,04739
ZCTA5 04740,45179,04740
ZCTA5 04742,63221,04742
ZCTA5 04743,59635,04743
ZCTA5 04745,52841,04745
ZCTA5 04746,32583,04746
ZCTA5 04747,55104,04747
ZCTA5 04750,43042,04750
ZCTA5 04756,36932,04756
ZCTA5 04757,78482,04757
ZCTA5 04758,57083,04758
ZCTA5 04760,56667,04760
ZCTA5 04761,49559,04761
ZCTA5 04762,55625,04762
ZCTA5 04763,43900,04763
ZCTA5 04764,29000,04764
ZCTA5 04765,42542,04765
ZCTA5 04766,53375,04766
ZCTA5 04768,53393,04768
ZCTA5 04769,52109,04769
ZCTA5 04772,68083,04772
ZCTA5 04773,58229,04773
ZCTA5 04774,35625,04774
ZCTA5 04776,47292,04776
ZCTA5 04777,39583,04777
ZCTA5 04779,69485,04779
ZCTA5 04780,49063,04780
ZCTA5 04781,56458,04781
ZCTA5 04783,47500,04783
ZCTA5 04785,39732,04785
ZCTA5 04786,46300,04786
ZCTA5 04787,45357,04787
ZCTA5 04841,52212,04841
ZCTA5 04843,90739,04843
ZCTA5 04847,81343,04847
ZCTA5 04848,73611,04848
ZCTA5 04849,76633,04849
ZCTA5 04851,48125,04851
ZCTA5 04852,-666666666,04852
ZCTA5 04853,89688,04853
ZCTA5 04854,80244,04854
ZCTA5 04855,250001,04855
ZCTA5 04856,86188,04856
ZCTA5 04858,80658,04858
ZCTA5 04859,87500,04859
ZCTA5 04860,65104,04860
ZCTA5 04861,58426,04861
ZCTA5 04862,62500,04862
ZCTA5 04863,73269,04863
ZCTA5 04864,79540,04864
ZCTA5 04901,50835,04901
ZCTA5 04910,54375,04910
ZCTA5 04911,50662,04911
ZCTA5 04912,45625,04912
ZCTA5 04915,54164,04915
ZCTA5 04917,81691,04917
ZCTA5 04918,-666666666,04918
ZCTA5 04920,40250,04920
ZCTA5 04921,58313,04921
ZCTA5 04922,40893,04922
ZCTA5 04923,56667,04923
ZCTA5 04924,54406,04924
ZCTA5 04925,-666666666,04925
ZCTA5 04926,-666666666,04926
ZCTA5 04927,69861,04927
ZCTA5 04928,54238,04928
ZCTA5 04929,41964,04929
ZCTA5 04930,50354,04930
ZCTA5 04932,64286,04932
ZCTA5 04936,33393,04936
ZCTA5 04937,55293,04937
ZCTA5 04938,52471,04938
ZCTA5 04939,41563,04939
ZCTA5 04940,-666666666,04940
ZCTA5 04941,61583,04941
ZCTA5 04942,40625,04942
ZCTA5 04943,41500,04943
ZCTA5 04944,-666666666,04944
ZCTA5 04945,55203,04945
ZCTA5 04947,69167,04947
ZCTA5 04949,56406,04949
ZCTA5 04950,55839,04950
ZCTA5 04951,73333,04951
ZCTA5 04952,64750,04952
ZCTA5 04953,61711,04953
ZCTA5 04955,61146,04955
ZCTA5 04956,56786,04956
ZCTA5 04957,58806,04957
ZCTA5 04958,55652,04958
ZCTA5 04961,41099,04961
ZCTA5 04963,70346,04963
ZCTA5 04964,72596,04964
ZCTA5 04965,59643,04965
ZCTA5 04966,44342,04966
ZCTA5 04967,52026,04967
ZCTA5 04969,55875,04969
ZCTA5 04970,57379,04970
ZCTA5 04971,59479,04971
ZCTA5 04973,81536,04973
ZCTA5 04974,58112,04974
ZCTA5 04975,-666666666,04975
ZCTA5 04976,53453,04976
ZCTA5 04978,101932,04978
ZCTA5 04979,48281,04979
ZCTA5 04981,72500,04981
ZCTA5 04982,35388,04982
ZCTA5 04983,41648,04983
ZCTA5 04984,50776,04984
ZCTA5 04985,-666666666,04985
ZCTA5 04986,57463,04986
ZCTA5 04987,45800,04987
ZCTA5 04988,51944,04988
ZCTA5 04989,70958,04989
ZCTA5 04992,-666666666,04992
ZCTA5 05001,70462,05001
ZCTA5 05009,-666666666,05009
ZCTA5 05030,-666666666,05030
ZCTA5 05031,-666666666,05031
ZCTA5 05032,72417,05032
ZCTA5 05033,72256,05033
ZCTA5 05034,38750,05034
ZCTA5 05035,61806,05035
ZCTA5 05036,89500,05036
ZCTA5 05037,95625,05037
ZCTA5 05038,61875,05038
ZCTA5 05039,71912,05039
ZCTA5 05040,92386,05040
ZCTA5 05041,68750,05041
ZCTA5 05042,60000,05042
ZCTA5 05043,79779,05043
ZCTA5 05045,68611,05045
ZCTA5 05046,73162,05046
ZCTA5 05048,87005,05048
ZCTA5 05050,-666666666,05050
ZCTA5 05051,67083,05051
ZCTA5 05052,79375,05052
ZCTA5 05053,139886,05053
ZCTA5 05055,132153,05055
ZCTA5 05056,57250,05056
ZCTA5 05058,67262,05058
ZCTA5 05059,-666666666,05059
ZCTA5 05060,69311,05060
ZCTA5 05061,77542,05061
ZCTA5 05062,70500,05062
ZCTA5 05065,69688,05065
ZCTA5 05067,110833,05067
ZCTA5 05068,74135,05068
ZCTA5 05069,93750,05069
ZCTA5 05070,119427,05070
ZCTA5 05071,107708,05071
ZCTA5 05072,105333,05072
ZCTA5 05073,-666666666,05073
ZCTA5 05075,104464,05075
ZCTA5 05076,67083,05076
ZCTA5 05077,83750,05077
ZCTA5 05079,66759,05079
ZCTA5 05081,40750,05081
ZCTA5 05083,52813,05083
ZCTA5 05084,-666666666,05084
ZCTA5 05086,76000,05086
ZCTA5 05088,70598,05088
ZCTA5 05089,49287,05089
ZCTA5 05091,97396,05091
ZCTA5 05101,66219,05101
ZCTA5 05141,-666666666,05141
ZCTA5 05142,73125,05142
ZCTA5 05143,70911,05143
ZCTA5 05146,83611,05146
ZCTA5 05148,78990,05148
ZCTA5 05149,56607,05149
ZCTA5 05150,63500,05150
ZCTA5 05151,83077,05151
ZCTA5 05152,111591,05152
ZCTA5 05153,75500,05153
ZCTA5 05154,140833,05154
ZCTA5 05155,74306,05155
ZCTA5 05156,62828,05156
ZCTA5 05158,89063,05158
ZCTA5 05161,113375,05161
ZCTA5 05201,58257,05201
ZCTA5 05250,79044,05250
ZCTA5 05251,98750,05251
ZCTA5 05252,72885,05252
ZCTA5 05253,38333,05253
ZCTA5 05254,89018,05254
ZCTA5 05255,87091,05255
ZCTA5 05257,89083,05257
ZCTA5 05260,58640,05260
ZCTA5 05261,71711,05261
ZCTA5 05262,101741,05262
ZCTA5 05301,52616,05301
ZCTA5 05340,66691,05340
ZCTA5 05341,-666666666,05341
ZCTA5 05342,53646,05342
ZCTA5 05343,66932,05343
ZCTA5 05344,-666666666,05344
ZCTA5 05345,66875,05345
ZCTA5 05346,76445,05346
ZCTA5 05350,56250,05350
ZCTA5 05351,-666666666,05351
ZCTA5 05352,75833,05352
ZCTA5 05353,86250,05353
ZCTA5 05354,77254,05354
ZCTA5 05355,82778,05355
ZCTA5 05356,49622,05356
ZCTA5 05358,59044,05358
ZCTA5 05359,75357,05359
ZCTA5 05360,75000,05360
ZCTA5 05361,67153,05361
ZCTA5 05362,57875,05362
ZCTA5 05363,78529,05363
ZCTA5 05401,59052,05401
ZCTA5 05403,90383,05403
ZCTA5 05404,69583,05404
ZCTA5 05405,-666666666,05405
ZCTA5 05408,90522,05408
ZCTA5 05439,-666666666,05439
ZCTA5 05440,71116,05440
ZCTA5 05441,78958,05441
ZCTA5 05442,85917,05442
ZCTA5 05443,85134,05443
ZCTA5 05444,83500,05444
ZCTA5 05445,124611,05445
ZCTA5 05446,90550,05446
ZCTA5 05447,46458,05447
ZCTA5 05448,69609,05448
ZCTA5 05450,68443,05450
ZCTA5 05452,97383,05452
ZCTA5 05454,103269,05454
ZCTA5 05455,108068,05455
ZCTA5 05456,132250,05456
ZCTA5 05457,99063,05457
ZCTA5 05458,94398,05458
ZCTA5 05459,76364,05459
ZCTA5 05461,115808,05461
ZCTA5 05462,89848,05462
ZCTA5 05463,73750,05463
ZCTA5 05464,89392,05464
ZCTA5 05465,111831,05465
ZCTA5 05468,107744,05468
ZCTA5 05471,40104,05471
ZCTA5 05472,99276,05472
ZCTA5 05473,89211,05473
ZCTA5 05474,80893,05474
ZCTA5 05476,60426,05476
ZCTA5 05477,118185,05477
ZCTA5 05478,67705,05478
ZCTA5 05481,-666666666,05481
ZCTA5 05482,106863,05482
ZCTA5 05483,67052,05483
ZCTA5 05485,-666666666,05485
ZCTA5 05486,130313,05486
ZCTA5 05487,71359,05487
ZCTA5 05488,70472,05488
ZCTA5 05489,87941,05489
ZCTA5 05491,87216,05491
ZCTA5 05492,84375,05492
ZCTA5 05494,104313,05494
ZCTA5 05495,99560,05495
ZCTA5 05602,78376,05602
ZCTA5 05640,125149,05640
ZCTA5 05641,68592,05641
ZCTA5 05647,68832,05647
ZCTA5 05648,99250,05648
ZCTA5 05649,95313,05649
ZCTA5 05650,90139,05650
ZCTA5 05651,87417,05651
ZCTA5 05652,62167,05652
ZCTA5 05653,63333,05653
ZCTA5 05654,56289,05654
ZCTA5 05655,73333,05655
ZCTA5 05656,59286,05656
ZCTA5 05658,63859,05658
ZCTA5 05660,94952,05660
ZCTA5 05661,62799,05661
ZCTA5 05663,80402,05663
ZCTA5 05664,-666666666,05664
ZCTA5 05666,41250,05666
ZCTA5 05667,55268,05667
ZCTA5 05669,69844,05669
ZCTA5 05670,-666666666,05670
ZCTA5 05672,83167,05672
ZCTA5 05673,91014,05673
ZCTA5 05674,82750,05674
ZCTA5 05675,67143,05675
ZCTA5 05676,84641,05676
ZCTA5 05677,131855,05677
ZCTA5 05678,73977,05678
ZCTA5 05679,88450,05679
ZCTA5 05680,67898,05680
ZCTA5 05681,80833,05681
ZCTA5 05682,74464,05682
ZCTA5 05701,56667,05701
ZCTA5 05730,86944,05730
ZCTA5 05731,-666666666,05731
ZCTA5 05732,43750,05732
ZCTA5 05733,67780,05733
ZCTA5 05734,72583,05734
ZCTA5 05735,49643,05735
ZCTA5 05736,56250,05736
ZCTA5 05737,87039,05737
ZCTA5 05738,93214,05738
ZCTA5 05739,57750,05739
ZCTA5 05742,61833,05742
ZCTA5 05743,67083,05743
ZCTA5 05744,70815,05744
ZCTA5 05746,-666666666,05746
ZCTA5 05747,56250,05747
ZCTA5 05748,69623,05748
ZCTA5 05751,74000,05751
ZCTA5 05753,88041,05753
ZCTA5 05757,68889,05757
ZCTA5 05758,58884,05758
ZCTA5 05759,61360,05759
ZCTA5 05760,61103,05760
ZCTA5 05761,66538,05761
ZCTA5 05762,64688,05762
ZCTA5 05763,63738,05763
ZCTA5 05764,65234,05764
ZCTA5 05765,65938,05765
ZCTA5 05766,113889,05766
ZCTA5 05767,68134,05767
ZCTA5 05768,38636,05768
ZCTA5 05769,90761,05769
ZCTA5 05770,85625,05770
ZCTA5 05772,67917,05772
ZCTA5 05773,76635,05773
ZCTA5 05774,70658,05774
ZCTA5 05775,55000,05775
ZCTA5 05776,50603,05776
ZCTA5 05777,54470,05777
ZCTA5 05778,72917,05778
ZCTA5 05819,57747,05819
ZCTA5 05820,65000,05820
ZCTA5 05821,67386,05821
ZCTA5 05822,61111,05822
ZCTA5 05824,57083,05824
ZCTA5 05825,-666666666,05825
ZCTA5 05826,60938,05826
ZCTA5 05827,85263,05827
ZCTA5 05828,67847,05828
ZCTA5 05829,65417,05829
ZCTA5 05830,64375,05830
ZCTA5 05832,69615,05832
ZCTA5 05833,63542,05833
ZCTA5 05836,93818,05836
ZCTA5 05837,33611,05837
ZCTA5 05839,68295,05839
ZCTA5 05840,-666666666,05840
ZCTA5 05841,69375,05841
ZCTA5 05842,68438,05842
ZCTA5 05843,59286,05843
ZCTA5 05845,75000,05845
ZCTA5 05846,44375,05846
ZCTA5 05847,48438,05847
ZCTA5 05850,-666666666,05850
ZCTA5 05851,61935,05851
ZCTA5 05853,93125,05853
ZCTA5 05855,57332,05855
ZCTA5 05857,72865,05857
ZCTA5 05858,46250,05858
ZCTA5 05859,74219,05859
ZCTA5 05860,59851,05860
ZCTA5 05862,75938,05862
ZCTA5 05866,75000,05866
ZCTA5 05867,52396,05867
ZCTA5 05868,132813,05868
ZCTA5 05871,62500,05871
ZCTA5 05872,45134,05872
ZCTA5 05873,84479,05873
ZCTA5 05874,86979,05874
ZCTA5 05875,61250,05875
ZCTA5 05901,-666666666,05901
ZCTA5 05902,31250,05902
ZCTA5 05903,57125,05903
ZCTA5 05904,36806,05904
ZCTA5 05905,73654,05905
ZCTA5 05906,56875,05906
ZCTA5 05907,49643,05907
ZCTA5 06001,145537,06001
ZCTA5 06002,90061,06002
ZCTA5 06010,82159,06010
ZCTA5 06013,148696,06013
ZCTA5 06016,109954,06016
ZCTA5 06018,49794,06018
ZCTA5 06019,109176,06019
ZCTA5 06020,-666666666,06020
ZCTA5 06021,120625,06021
ZCTA5 06022,-666666666,06022
ZCTA5 06023,91667,06023
ZCTA5 06024,89271,06024
ZCTA5 06026,107215,06026
ZCTA5 06027,107813,06027
ZCTA5 06029,124450,06029
ZCTA5 06031,97083,06031
ZCTA5 06032,116231,06032
ZCTA5 06033,138838,06033
ZCTA5 06035,106341,06035
ZCTA5 06037,110546,06037
ZCTA5 06039,102798,06039
ZCTA5 06040,80426,06040
ZCTA5 06042,87808,06042
ZCTA5 06043,114948,06043
ZCTA5 06051,44017,06051
ZCTA5 06052,72917,06052
ZCTA5 06053,59633,06053
ZCTA5 06057,106250,06057
ZCTA5 06058,90000,06058
ZCTA5 06059,-666666666,06059
ZCTA5 06060,151004,06060
ZCTA5 06061,71485,06061
ZCTA5 06062,78867,06062
ZCTA5 06063,124107,06063
ZCTA5 06065,114564,06065
ZCTA5 06066,79875,06066
ZCTA5 06067,96773,06067
ZCTA5 06068,74722,06068
