tract_geoid,urban_tract,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,food_desert_1_10,food_desert_half_10,LILATracts_1And20,food_desert_vehicle,HUNVFlag,low_income_tract,atlas_poverty_rate,atlas_median_income,LA1and10,LAhalfand10,LA1and20,low_access_pop,LAPOP05_10,low_access_low_income_pop,LALOWI05_10,tract_code
42121200800,1,1037,0,69,2.79918864097363,0,0,0,0,0,0,6.72478206724782,86500.0,1,1,1,525.786388725042,1907.35911805555,87.4058645740151,475.917210064596,200800
42121200900,1,1107,0,9,0.3587086488640892,0,0,0,0,0,1,24.2851045667947,43398.0,0,0,0,,340.792222902179,,210.971544750035,200900
42121201000,1,1335,0,111,3.282081608515671,1,1,1,0,0,1,22.1081451060917,50417.0,1,1,1,1058.70940257329,2849.40902307536,527.619090649066,1473.15163697465,201000
42121201100,0,1956,0,121,2.50258531540848,0,0,0,0,0,0,7.68566493955095,65368.0,0,0,0,17.3783930800855,17.3783930800855,2.55482031451538,2.55482031451538,201100
42121201200,0,1269,0,0,0.0,0,0,0,0,0,0,9.70807875084861,62158.0,0,0,0,,,,,201200
42121201300,0,1581,0,36,0.9785267735797772,0,0,0,0,1,0,16.075581395348802,73382.0,0,0,0,,,,,201300
42121201400,0,1555,0,0,0.0,0,0,0,0,1,0,12.995245641838398,69567.0,0,0,0,341.960120698102,341.960120698102,111.98037796492,111.98037796492,201400
42121201500,0,1526,0,0,0.0,0,0,0,0,0,0,9.79084571082146,65786.0,0,0,0,,,,,201500
42123970100,0,1052,0,0,0.0,0,0,0,0,0,0,14.2795326698399,63333.0,0,0,0,60.6705728497327,60.6705728497327,9.667289265004,9.667289265004,970100
42123970200,0,1618,0,0,0.0,0,0,0,0,0,0,5.2924791086351,70685.0,0,0,0,,,,,970200
42123970300,0,2251,0,0,0.0,0,0,0,1,1,1,14.5973459371023,52254.0,0,0,0,,,,,970300
42123970400,0,1175,0,0,0.0,0,0,0,0,0,1,14.180672268907598,56484.0,0,0,0,480.57548707865,480.57548707865,227.345238589262,227.345238589262,970400
42123970500,1,1515,0,192,5.314143371159701,1,1,1,1,1,1,13.188107153370602,57653.0,1,1,1,1529.46531917545,2367.92705053298,551.584941955946,849.866132969575,970500
42123970600,0,1500,0,193,5.370061213133,0,0,0,0,0,1,14.0798558991294,52824.0,0,0,0,,,,,970600
42123970700,1,1152,0,0,0.0,0,0,0,0,0,0,10.4084838963079,65156.0,1,1,1,546.847935970174,2451.73225425859,226.663422078534,865.243691230833,970700
42123970800,1,1631,0,291,8.076602830974188,0,1,0,0,0,1,14.1695339380669,55978.0,0,1,0,299.43176504632,1231.0695791099,162.926109486551,630.306602562079,970800
42123970900,1,1630,0,3,0.0860585197934595,0,1,0,1,1,1,16.0647571606476,57371.0,0,1,0,,1622.31353788823,,737.630175098777,970900
42123971000,0,1035,0,0,0.0,0,0,0,0,0,0,5.88516746411483,69476.0,0,0,0,,,,,971000
42123971100,0,1373,0,109,3.4924703620634414,0,0,0,0,0,0,5.53271028037383,71964.0,0,0,0,453.560041722345,453.560041722345,121.088733038833,121.088733038833,971100
42123971200,0,1012,0,0,0.0,0,0,0,0,0,1,24.2665549036044,52692.0,0,0,0,0.0,0.0,0.0,0.0,971200
42123971400,0,823,0,0,0.0,1,1,0,0,0,1,13.3294186729301,52976.0,1,1,0,1157.26398658329,1157.26398658329,512.709940699096,512.709940699096,971400
