ZCTA5CE20,year,snap_participation_rate
04958,2020,16.7
04961,2020,10.5
04962,2020,28.9
04963,2020,13.6
04964,2020,10.4
04965,2020,19.4
04966,2020,17.0
04967,2020,33.1
04969,2020,13.6
04970,2020,6.7
04971,2020,24.5
04973,2020,12.3
04974,2020,22.6
04975,2020,0.0
04976,2020,21.6
04978,2020,11.3
04979,2020,5.7
04981,2020,9.9
04982,2020,26.2
04983,2020,14.9
04984,2020,19.8
04985,2020,14.6
04986,2020,16.2
04987,2020,15.2
04988,2020,14.2
04989,2020,9.6
04992,2020,0.0
05001,2020,11.0
05031,2020,34.1
05032,2020,11.0
05033,2020,13.2
05034,2020,18.3
05035,2020,0.0
05036,2020,7.1
05037,2020,4.2
05038,2020,20.3
05039,2020,12.2
05040,2020,5.6
05041,2020,32.0
05042,2020,13.3
05043,2020,6.5
05045,2020,12.4
05046,2020,16.3
05048,2020,5.2
05050,2020,0.0
05051,2020,21.6
05052,2020,6.0
05053,2020,0.0
05055,2020,4.5
05056,2020,6.6
05058,2020,10.7
05059,2020,0.0
05060,2020,11.0
05061,2020,1.4
05062,2020,13.0
05065,2020,9.3
05067,2020,0.0
05068,2020,9.2
05069,2020,10.3
05070,2020,4.7
05071,2020,0.0
05072,2020,6.6
05075,2020,5.9
05076,2020,10.9
05077,2020,4.0
05079,2020,5.9
05081,2020,31.9
05083,2020,11.6
05084,2020,0.0
05086,2020,16.5
05089,2020,14.2
05091,2020,5.0
05101,2020,17.5
05141,2020,10.7
05142,2020,14.8
05143,2020,18.9
05146,2020,7.4
05148,2020,6.4
05149,2020,13.5
05150,2020,17.8
05151,2020,16.0
05152,2020,3.3
05153,2020,20.8
05154,2020,12.9
05155,2020,18.4
05156,2020,18.0
05158,2020,23.5
05161,2020,10.5
05201,2020,21.4
05250,2020,10.6
05251,2020,2.5
05252,2020,9.8
05253,2020,0.0
05254,2020,0.0
05255,2020,10.8
05257,2020,13.7
05260,2020,21.0
05261,2020,14.7
05262,2020,3.2
05301,2020,19.1
05340,2020,6.9
05341,2020,11.9
05342,2020,2.9
05343,2020,13.2
05345,2020,7.5
05346,2020,13.7
05350,2020,18.3
05352,2020,4.5
05353,2020,3.4
05354,2020,15.5
05355,2020,13.4
05356,2020,9.6
05358,2020,8.5
05359,2020,21.2
05360,2020,1.1
05361,2020,7.7
05362,2020,1.8
05363,2020,19.6
05401,2020,11.6
05403,2020,5.8
05404,2020,14.8
05405,2020,0.0
05408,2020,14.3
05439,2020,
05440,2020,16.5
05441,2020,12.0
05442,2020,10.0
05443,2020,11.2
05444,2020,4.9
05445,2020,2.1
05446,2020,7.6
05447,2020,26.5
05448,2020,11.0
05450,2020,15.0
05452,2020,8.9
05454,2020,7.6
05455,2020,8.1
05456,2020,6.7
05457,2020,4.9
05458,2020,7.0
05459,2020,8.8
05461,2020,2.2
05462,2020,4.8
05463,2020,8.2
05464,2020,8.1
05465,2020,5.4
05468,2020,7.1
05471,2020,4.1
05472,2020,4.8
05473,2020,5.1
05474,2020,3.6
05476,2020,21.8
05477,2020,3.5
05478,2020,13.2
05481,2020,
05482,2020,5.1
05483,2020,10.9
05485,2020,18.8
05486,2020,6.0
05487,2020,17.1
05488,2020,13.6
05489,2020,1.2
05491,2020,10.0
05492,2020,18.1
05494,2020,4.1
05495,2020,3.9
05602,2020,6.8
05640,2020,2.9
05641,2020,18.1
05647,2020,14.7
05648,2020,4.3
05649,2020,6.1
05650,2020,14.7
05651,2020,4.2
05652,2020,10.7
05653,2020,13.4
05654,2020,22.7
05655,2020,12.4
05656,2020,14.0
05657,2020,23.5
05658,2020,14.0
05660,2020,2.4
05661,2020,10.3
05663,2020,5.7
05664,2020,0.0
05667,2020,9.8
05669,2020,4.5
05672,2020,9.5
05673,2020,3.4
05674,2020,16.6
05675,2020,13.0
05676,2020,8.5
05677,2020,17.3
05678,2020,46.2
05679,2020,5.1
05680,2020,13.9
05681,2020,6.7
05682,2020,12.8
05701,2020,14.7
05730,2020,11.0
05732,2020,9.3
05733,2020,13.1
05734,2020,14.2
05735,2020,12.2
05736,2020,24.4
05737,2020,5.5
05738,2020,5.5
05739,2020,11.3
05740,2020,0.0
05742,2020,9.7
05743,2020,14.4
05744,2020,4.1
05747,2020,28.1
05748,2020,14.0
05751,2020,0.0
05753,2020,8.9
05757,2020,10.3
05758,2020,2.8
05759,2020,11.5
05760,2020,4.0
05761,2020,8.1
05762,2020,7.3
05763,2020,9.1
05764,2020,10.7
05765,2020,7.1
05766,2020,13.9
05767,2020,10.5
05769,2020,10.1
05770,2020,12.5
05772,2020,2.8
05773,2020,14.7
05774,2020,15.0
05775,2020,7.9
05776,2020,5.2
05777,2020,6.6
05778,2020,7.1
05819,2020,17.3
05820,2020,10.6
05821,2020,6.8
05822,2020,22.1
05824,2020,13.7
05825,2020,7.3
05826,2020,11.5
05827,2020,12.1
05828,2020,14.0
05829,2020,22.0
05830,2020,22.1
05832,2020,4.6
05833,2020,0.0
05836,2020,6.9
05837,2020,24.0
05839,2020,11.7
05841,2020,10.5
05842,2020,11.0
05843,2020,20.7
05845,2020,19.6
05846,2020,14.3
05847,2020,29.9
05850,2020,0.0
05851,2020,15.8
05853,2020,8.2
05855,2020,21.5
05857,2020,10.1
05858,2020,24.2
05859,2020,14.0
05860,2020,17.9
05862,2020,7.8
05866,2020,19.2
05867,2020,12.0
05868,2020,3.1
05871,2020,17.7
05872,2020,16.2
05873,2020,4.5
05874,2020,14.3
05875,2020,6.9
05901,2020,0.0
05902,2020,7.0
05903,2020,12.1
05904,2020,25.0
05905,2020,12.2
05906,2020,16.0
05907,2020,16.4
06001,2020,2.3
06002,2020,13.8
06010,2020,15.2
06013,2020,2.9
06016,2020,13.6
06018,2020,13.2
06019,2020,2.6
06020,2020,
06021,2020,0.0
06022,2020,0.0
06023,2020,16.0
06024,2020,2.6
06026,2020,8.5
06027,2020,2.8
06029,2020,3.4
06031,2020,5.5
06032,2020,3.9
06033,2020,4.9
06035,2020,6.0
06037,2020,6.1
06039,2020,0.0
06040,2020,24.0
06042,2020,7.8
06043,2020,5.6
06051,2020,45.5
06052,2020,22.9
06053,2020,22.0
06057,2020,0.6
06058,2020,9.6
06059,2020,
06060,2020,1.5
06061,2020,0.0
06062,2020,9.9
06063,2020,1.9
06065,2020,0.0
06066,2020,14.7
06067,2020,7.5
06068,2020,5.4
06069,2020,2.7
06070,2020,4.2
06071,2020,1.9
06073,2020,1.6
06074,2020,4.5
06076,2020,6.1
06078,2020,2.5
06081,2020,7.8
06082,2020,10.3
06084,2020,1.4
06085,2020,10.6
06088,2020,10.3
06089,2020,5.2
06090,2020,0.0
06091,2020,7.1
06092,2020,1.2
06093,2020,3.5
06095,2020,8.9
06096,2020,10.4
06098,2020,13.1
06103,2020,6.8
06105,2020,29.2
06106,2020,41.0
06107,2020,1.9
06108,2020,28.1
06109,2020,10.8
06110,2020,9.7
06111,2020,9.7
06112,2020,34.1
06114,2020,41.7
06117,2020,6.6
06118,2020,17.2
06119,2020,9.2
06120,2020,64.3
06160,2020,
06226,2020,35.0
06231,2020,0.5
06232,2020,2.2
06234,2020,11.5
06235,2020,6.1
06237,2020,15.9
06238,2020,4.3
06239,2020,18.8
06241,2020,13.4
06242,2020,6.4
06243,2020,0.0
06247,2020,9.0
06248,2020,7.5
06249,2020,2.8
06250,2020,13.0
06254,2020,11.7
06255,2020,16.2
06256,2020,10.4
06259,2020,9.5
06260,2020,19.5
06262,2020,5.7
06263,2020,7.9
06264,2020,0.0
06266,2020,0.0
06268,2020,4.2
06269,2020,0.0
06277,2020,13.4
06278,2020,5.4
06279,2020,3.5
06280,2020,5.2
06281,2020,1.2
06282,2020,3.3
06320,2020,26.8
06330,2020,12.8
06331,2020,11.9
06332,2020,44.7
06333,2020,2.9
06334,2020,10.7
06335,2020,3.0
06336,2020,13.5
06339,2020,3.7
06340,2020,12.7
06350,2020,15.4
06351,2020,8.7
06353,2020,44.0
06354,2020,12.4
06355,2020,4.2
06357,2020,5.5
06359,2020,4.6
06360,2020,18.6
06365,2020,6.5
06370,2020,9.3
06371,2020,3.2
06373,2020,27.0
06374,2020,13.1
06375,2020,8.4
06376,2020,0.0
06377,2020,5.3
06378,2020,2.6
06379,2020,8.8
06380,2020,15.2
06382,2020,7.8
06384,2020,8.8
06385,2020,9.1
06387,2020,32.4
06389,2020,
06390,2020,0.0
06401,2020,15.2
06403,2020,2.8
06405,2020,6.0
06409,2020,14.8
06410,2020,5.1
06412,2020,6.1
06413,2020,7.1
06414,2020,0.0
06415,2020,5.5
06416,2020,7.9
06417,2020,6.6
06418,2020,14.9
06419,2020,6.7
06420,2020,3.7
06422,2020,4.8
06423,2020,3.5
06424,2020,5.0
06426,2020,2.5
06437,2020,5.0
06438,2020,11.0
06441,2020,3.4
06442,2020,2.2
06443,2020,3.3
06444,2020,0.0
06447,2020,4.5
06450,2020,23.5
06451,2020,28.9
06455,2020,5.1
06456,2020,0.0
06457,2020,15.8
06460,2020,6.1
06461,2020,3.3
06467,2020,0.0
06468,2020,4.4
06469,2020,4.5
06470,2020,1.6
06471,2020,2.7
06472,2020,5.3
06473,2020,4.3
06475,2020,6.8
06477,2020,1.6
06478,2020,4.5
06479,2020,7.9
06480,2020,11.1
06481,2020,23.3
06482,2020,6.5
06483,2020,8.6
06484,2020,4.7
06488,2020,2.4
06489,2020,5.9
06492,2020,10.2
06498,2020,6.6
06510,2020,12.4
06511,2020,23.7
06512,2020,11.4
06513,2020,32.6
06514,2020,9.9
06515,2020,21.5
06516,2020,17.0
06517,2020,13.5
06518,2020,4.1
06519,2020,42.5
06524,2020,8.9
06525,2020,5.3
06604,2020,32.9
06605,2020,33.0
06606,2020,12.8
06607,2020,36.2
06608,2020,45.5
06610,2020,26.8
06611,2020,4.1
06612,2020,2.6
06614,2020,6.5
06615,2020,12.8
06702,2020,72.8
06704,2020,31.6
06705,2020,24.3
06706,2020,36.2
06708,2020,20.5
06710,2020,38.4
06712,2020,4.8
06716,2020,4.7
06750,2020,10.4
06751,2020,12.6
06752,2020,2.6
06754,2020,7.9
06755,2020,16.8
06756,2020,4.5
06757,2020,5.5
06758,2020,3.4
06759,2020,4.1
06762,2020,9.8
06763,2020,4.8
06770,2020,11.0
06776,2020,7.2
06777,2020,1.8
06778,2020,5.3
06779,2020,10.0
06782,2020,4.6
06783,2020,1.7
06784,2020,2.8
06785,2020,2.9
06786,2020,11.2
06787,2020,9.6
06790,2020,13.0
06791,2020,2.8
06793,2020,0.4
06794,2020,0.0
06795,2020,7.8
06796,2020,1.0
06798,2020,1.5
06801,2020,8.0
06804,2020,3.1
06807,2020,0.8
06810,2020,13.2
06811,2020,5.6
06812,2020,3.7
06820,2020,1.6
06824,2020,2.4
06825,2020,3.9
06830,2020,6.5
06831,2020,2.2
06840,2020,2.8
06850,2020,6.8
06851,2020,7.2
06853,2020,2.7
06854,2020,13.0
06855,2020,5.7
06856,2020,
06870,2020,0.7
06877,2020,2.0
06878,2020,4.2
06880,2020,2.0
06883,2020,0.7
06890,2020,2.0
06896,2020,2.0
06897,2020,1.8
06901,2020,15.5
06902,2020,9.4
06903,2020,2.4
06905,2020,3.7
06906,2020,7.8
06907,2020,12.3
07001,2020,4.6
07002,2020,15.9
07003,2020,7.3
07004,2020,1.1
07005,2020,3.8
07006,2020,1.4
07008,2020,12.3
07009,2020,4.9
07010,2020,6.5
07011,2020,15.9
07012,2020,9.9
07013,2020,10.9
07014,2020,9.1
07016,2020,2.5
07017,2020,20.9
07018,2020,24.4
07020,2020,2.1
07021,2020,0.0
07022,2020,9.4
07023,2020,0.0
07024,2020,6.5
07026,2020,11.5
07027,2020,6.4
07028,2020,0.0
07029,2020,8.7
07030,2020,6.2
07031,2020,5.6
07032,2020,12.4
07033,2020,5.7
07034,2020,3.4
07035,2020,3.4
07036,2020,11.8
07039,2020,1.4
07040,2020,5.8
07041,2020,1.6
07042,2020,7.6
07043,2020,1.8
07044,2020,1.8
07045,2020,4.3
07046,2020,0.0
07047,2020,16.9
07050,2020,20.4
07052,2020,7.5
07054,2020,7.5
07055,2020,38.3
07057,2020,8.9
07058,2020,0.0
07059,2020,1.7
07060,2020,10.6
07062,2020,10.4
07063,2020,11.5
07064,2020,8.6
07065,2020,11.7
07066,2020,2.1
07067,2020,3.1
07068,2020,0.0
07069,2020,3.5
07070,2020,3.7
07071,2020,6.1
07072,2020,2.8
07073,2020,10.0
07074,2020,12.1
07075,2020,1.3
07076,2020,1.3
07077,2020,3.0
07078,2020,1.2
07079,2020,3.7
07080,2020,2.2
07081,2020,4.1
07082,2020,1.5
07083,2020,4.3
07086,2020,5.0
07087,2020,22.5
07088,2020,9.2
07090,2020,1.2
07092,2020,1.1
07093,2020,20.1
07094,2020,4.5
07095,2020,8.9
07102,2020,25.7
07103,2020,31.5
07104,2020,28.2
07105,2020,13.9
07106,2020,15.4
07107,2020,29.9
07108,2020,34.8
07109,2020,8.1
07110,2020,4.6
07111,2020,17.7
07112,2020,19.8
07114,2020,39.9
07201,2020,20.5
07202,2020,12.4
07203,2020,12.0
07204,2020,4.5
07205,2020,7.1
07206,2020,15.7
07208,2020,16.2
07302,2020,7.4
07304,2020,24.7
07305,2020,19.4
07306,2020,19.7
07307,2020,12.6
07310,2020,2.6
07311,2020,0.0
07401,2020,0.7
07403,2020,9.4
07405,2020,4.2
07407,2020,9.8
07410,2020,3.6
07416,2020,4.1
07417,2020,3.1
07418,2020,0.8
07419,2020,4.0
07420,2020,11.8
07421,2020,3.6
07422,2020,2.3
07423,2020,0.4
07424,2020,6.1
07430,2020,1.0
07432,2020,2.0
07435,2020,0.0
07436,2020,2.0
07438,2020,3.5
07439,2020,1.9
07440,2020,3.4
07442,2020,6.4
07444,2020,1.9
07446,2020,1.4
07450,2020,2.1
07452,2020,0.6
07456,2020,2.7
07457,2020,2.4
07458,2020,1.5
07460,2020,3.0
07461,2020,4.6
07462,2020,3.9
07463,2020,2.3
07465,2020,1.9
07470,2020,3.3
07480,2020,4.4
07481,2020,1.2
07495,2020,
07501,2020,38.5
07502,2020,29.0
07503,2020,24.4
07504,2020,25.4
07505,2020,38.2
07506,2020,4.9
07508,2020,16.4
07512,2020,10.7
07513,2020,36.9
07514,2020,27.3
07522,2020,45.8
07524,2020,33.1
07601,2020,10.8
07603,2020,6.5
07604,2020,5.7
07605,2020,3.8
07606,2020,6.4
07607,2020,7.5
07608,2020,16.7
07620,2020,0.8
07621,2020,8.1
07624,2020,2.8
07626,2020,1.2
07627,2020,0.7
07628,2020,4.5
07630,2020,1.6
07631,2020,8.2
07632,2020,3.1
07640,2020,0.4
07641,2020,1.7
07642,2020,5.4
07643,2020,11.1
07644,2020,13.6
07645,2020,1.8
07646,2020,2.5
07647,2020,2.9
07648,2020,1.8
07649,2020,1.6
07650,2020,7.0
07652,2020,3.0
07656,2020,1.0
07657,2020,6.4
07660,2020,9.1
07661,2020,4.7
07662,2020,6.2
07663,2020,4.5
07666,2020,3.8
07670,2020,2.8
07675,2020,2.2
07676,2020,0.9
07677,2020,0.8
07701,2020,5.1
07702,2020,1.8
07703,2020,0.0
07704,2020,2.1
07711,2020,1.9
07712,2020,12.5
07716,2020,3.7
07717,2020,1.1
07718,2020,3.4
07719,2020,4.6
07720,2020,9.0
07721,2020,2.7
07722,2020,2.2
07723,2020,14.1
07724,2020,6.7
07726,2020,3.1
07727,2020,8.2
07728,2020,5.9
07730,2020,5.3
07731,2020,3.3
07732,2020,9.7
07733,2020,0.9
07734,2020,16.8
07735,2020,7.0
07737,2020,2.5
07738,2020,6.6
07739,2020,0.0
07740,2020,14.7
07746,2020,1.3
07747,2020,2.8
07748,2020,4.7
07750,2020,2.6
07751,2020,2.6
07753,2020,9.8
07755,2020,3.9
07756,2020,2.5
07757,2020,5.5
07758,2020,2.8
07760,2020,2.0
07762,2020,1.7
07764,2020,1.4
07801,2020,13.0
07803,2020,3.9
07820,2020,
07821,2020,1.2
07822,2020,0.0
07823,2020,8.7
07825,2020,3.9
07826,2020,3.6
07827,2020,10.0
07828,2020,6.0
07830,2020,3.4
07832,2020,1.8
07833,2020,0.0
07834,2020,2.5
07836,2020,8.1
07838,2020,4.3
07840,2020,8.4
07842,2020,0.0
07843,2020,3.1
07846,2020,0.0
07847,2020,0.0
07848,2020,1.8
07849,2020,4.5
07850,2020,8.5
07851,2020,0.0
07852,2020,4.9
07853,2020,0.9
07856,2020,6.6
07857,2020,7.2
07860,2020,6.1
07863,2020,5.3
07865,2020,2.3
07866,2020,4.5
07869,2020,2.8
07870,2020,0.0
07871,2020,1.1
07874,2020,2.6
07876,2020,0.5
07878,2020,2.5
07880,2020,0.0
07881,2020,0.0
07882,2020,4.2
07885,2020,5.5
07901,2020,1.0
07920,2020,1.7
07921,2020,0.5
07922,2020,0.0
07924,2020,0.0
07926,2020,0.0
07927,2020,0.9
07928,2020,1.0
07930,2020,2.4
07931,2020,0.0
07932,2020,2.2
07933,2020,0.0
07934,2020,2.8
07935,2020,0.0
07936,2020,3.8
07939,2020,39.5
07940,2020,2.9
07945,2020,1.6
07946,2020,0.5
07950,2020,1.0
07960,2020,3.8
07961,2020,
07970,2020,0.0
07974,2020,1.1
07976,2020,4.0
07977,2020,0.0
07979,2020,28.7
07980,2020,1.4
07981,2020,0.6
08001,2020,2.5
08002,2020,6.9
08003,2020,2.9
08004,2020,3.7
08005,2020,7.6
08006,2020,1.6
08007,2020,10.1
08008,2020,3.0
08009,2020,3.7
08010,2020,16.4
08011,2020,
08012,2020,8.4
08014,2020,16.9
08015,2020,8.7
08016,2020,8.9
08019,2020,2.9
08020,2020,0.7
08021,2020,14.0
08022,2020,0.5
08023,2020,27.3
08026,2020,4.1
08027,2020,8.0
08028,2020,10.8
08029,2020,7.3
08030,2020,20.2
08031,2020,12.2
08033,2020,2.6
08034,2020,3.3
08035,2020,3.9
08036,2020,0.0
08037,2020,8.5
08038,2020,2.2
08039,2020,47.7
08041,2020,4.1
08042,2020,0.0
08043,2020,3.7
08045,2020,14.1
08046,2020,11.0
08048,2020,5.6
08049,2020,12.3
08050,2020,2.8
08051,2020,9.3
08052,2020,9.2
08053,2020,2.5
08054,2020,4.1
08055,2020,2.3
08056,2020,0.0
08057,2020,2.7
08059,2020,7.2
08060,2020,7.1
08061,2020,3.8
08062,2020,1.6
08063,2020,8.2
08064,2020,0.0
08065,2020,7.4
08066,2020,11.3
08067,2020,8.8
08068,2020,12.3
08069,2020,24.6
08070,2020,8.5
08071,2020,4.5
08072,2020,0.0
08073,2020,0.0
08074,2020,
08075,2020,6.3
08077,2020,2.9
08078,2020,13.0
08079,2020,21.9
08080,2020,2.2
08081,2020,11.3
08083,2020,5.4
08084,2020,7.2
08085,2020,7.8
08086,2020,4.0
08087,2020,5.6
08088,2020,4.0
08089,2020,12.0
08090,2020,3.1
08091,2020,6.3
08092,2020,6.9
08093,2020,13.8
08094,2020,8.4
08095,2020,0.0
08096,2020,10.4
08097,2020,5.4
08098,2020,4.6
08102,2020,48.4
08103,2020,37.9
08104,2020,41.4
08105,2020,39.8
08106,2020,5.0
08107,2020,11.4
08108,2020,3.7
08109,2020,10.0
08110,2020,17.4
08201,2020,14.0
08202,2020,0.7
08203,2020,8.5
08204,2020,3.5
08205,2020,11.7
08210,2020,9.5
08212,2020,0.0
08215,2020,11.8
08217,2020,
08221,2020,1.9
08223,2020,4.5
08224,2020,3.5
08225,2020,5.7
08226,2020,3.7
08230,2020,2.3
08232,2020,25.0
08234,2020,9.3
08240,2020,
08241,2020,0.5
08242,2020,10.3
08243,2020,2.4
08244,2020,9.5
08246,2020,0.0
08247,2020,0.6
08248,2020,0.0
08251,2020,10.7
08260,2020,10.0
08270,2020,11.0
08302,2020,17.9
08310,2020,15.0
08311,2020,26.7
08312,2020,12.1
08314,2020,6.8
08316,2020,11.8
08317,2020,0.0
08318,2020,5.0
08319,2020,1.2
08320,2020,
08321,2020,2.8
08322,2020,9.6
08323,2020,6.0
08324,2020,18.0
08326,2020,3.1
08327,2020,17.7
08328,2020,8.2
08329,2020,0.0
08330,2020,12.8
08332,2020,16.6
08340,2020,8.9
08341,2020,12.7
08343,2020,6.4
08344,2020,4.9
08345,2020,10.6
08346,2020,15.5
08348,2020,15.1
08349,2020,19.5
08350,2020,7.7
08352,2020,5.0
08353,2020,14.1
08360,2020,18.2
08361,2020,9.6
08401,2020,29.6
08402,2020,3.2
08403,2020,2.7
08406,2020,6.9
08501,2020,2.1
08502,2020,0.2
08505,2020,3.5
08510,2020,1.1
08511,2020,2.1
08512,2020,6.4
08514,2020,3.1
08515,2020,0.7
08518,2020,7.2
08520,2020,5.9
08525,2020,2.6
08527,2020,4.3
08528,2020,0.0
08530,2020,3.9
08533,2020,1.2
08534,2020,3.0
08535,2020,2.9
08536,2020,2.8
08540,2020,2.9
08542,2020,5.8
08550,2020,1.5
08551,2020,2.5
08553,2020,2.1
08554,2020,3.2
08555,2020,3.5
08558,2020,1.3
08559,2020,1.1
08560,2020,0.0
08561,2020,0.0
08562,2020,10.2
08608,2020,38.3
08609,2020,24.8
08610,2020,9.2
08611,2020,29.9
08618,2020,24.9
08619,2020,4.0
08620,2020,3.6
08628,2020,0.2
08629,2020,15.4
08638,2020,12.7
08640,2020,1.5
08641,2020,1.2
08648,2020,3.6
08690,2020,0.7
08691,2020,3.3
08701,2020,16.6
08720,2020,12.2
08721,2020,4.5
08722,2020,6.9
08723,2020,5.0
08724,2020,3.1
08730,2020,0.4
08731,2020,1.6
08732,2020,2.6
08733,2020,11.4
08734,2020,7.2
08735,2020,1.1
08736,2020,0.3
08738,2020,0.3
08740,2020,14.1
08741,2020,3.4
08742,2020,3.4
08750,2020,0.8
08751,2020,25.7
08752,2020,3.3
08753,2020,5.0
08755,2020,5.0
08757,2020,8.3
08758,2020,3.6
08759,2020,8.0
08801,2020,1.2
08802,2020,0.2
08804,2020,9.3
08805,2020,5.1
08807,2020,4.9
08808,2020,0.0
08809,2020,3.8
08810,2020,4.8
08812,2020,8.0
08816,2020,4.7
08817,2020,8.4
08820,2020,4.7
08821,2020,0.0
08822,2020,4.3
08823,2020,1.7
08824,2020,4.3
08825,2020,3.6
08826,2020,1.5
08827,2020,4.2
08828,2020,4.5
08829,2020,10.6
08830,2020,5.8
08831,2020,3.8
08832,2020,16.8
08833,2020,3.3
08835,2020,5.2
08836,2020,1.0
08837,2020,5.5
08840,2020,4.2
08844,2020,2.8
08846,2020,4.7
08848,2020,2.7
08850,2020,4.4
08852,2020,5.6
08853,2020,9.2
08854,2020,5.8
08857,2020,7.0
08858,2020,0.0
08859,2020,6.4
08861,2020,18.6
08863,2020,4.1
08865,2020,14.9
08867,2020,1.3
08869,2020,5.3
08872,2020,6.3
08873,2020,3.7
08876,2020,5.2
08879,2020,7.5
08880,2020,5.5
08882,2020,8.7
08884,2020,7.6
08886,2020,5.9
08887,2020,0.0
08889,2020,4.3
08890,2020,0.0
08901,2020,18.4
08902,2020,8.3
08904,2020,9.2
10001,2020,11.7
10002,2020,36.2
10003,2020,3.9
10004,2020,0.0
10005,2020,0.0
10006,2020,0.0
10007,2020,1.0
10009,2020,17.7
10010,2020,6.2
10011,2020,6.4
10012,2020,4.6
10013,2020,13.2
10014,2020,2.8
10016,2020,5.7
10017,2020,2.7
10018,2020,4.6
10019,2020,9.8
10020,2020,
10021,2020,4.5
10022,2020,1.3
10023,2020,4.4
10024,2020,4.2
10025,2020,12.2
10026,2020,14.0
10027,2020,13.2
10028,2020,2.6
10029,2020,31.7
10030,2020,35.4
10031,2020,26.1
10032,2020,31.8
10033,2020,28.3
10034,2020,30.9
10035,2020,22.4
10036,2020,12.1
10037,2020,18.5
10038,2020,17.8
10039,2020,26.0
10040,2020,31.6
10044,2020,6.3
10065,2020,2.3
10069,2020,10.6
10075,2020,0.7
10103,2020,
10110,2020,
10111,2020,
10112,2020,
10115,2020,
10119,2020,
10128,2020,7.1
10152,2020,
10153,2020,
10154,2020,
10162,2020,0.0
10165,2020,
10167,2020,
10168,2020,
10169,2020,
10170,2020,
10171,2020,
10172,2020,
10173,2020,
10174,2020,
10177,2020,
10199,2020,
10271,2020,
10278,2020,
10279,2020,0.0
10280,2020,1.7
10282,2020,1.2
10301,2020,18.8
10302,2020,24.0
10303,2020,20.9
10304,2020,26.0
10305,2020,14.2
10306,2020,11.5
10307,2020,5.9
10308,2020,3.5
10309,2020,9.4
10310,2020,18.4
10311,2020,
10312,2020,3.8
10314,2020,8.1
10451,2020,39.6
10452,2020,47.6
10453,2020,49.8
10454,2020,52.8
10455,2020,49.6
10456,2020,49.5
10457,2020,49.4
10458,2020,46.4
10459,2020,44.6
10460,2020,50.5
10461,2020,17.4
10462,2020,23.5
10463,2020,22.3
10464,2020,11.3
10465,2020,17.5
10466,2020,28.2
10467,2020,33.1
10468,2020,43.8
10469,2020,21.8
10470,2020,15.9
10471,2020,6.2
10472,2020,38.8
10473,2020,34.7
10474,2020,47.4
10475,2020,15.9
10501,2020,0.0
10502,2020,3.1
10503,2020,0.0
10504,2020,0.0
10505,2020,8.5
10506,2020,0.0
10507,2020,4.0
10509,2020,4.1
10510,2020,2.8
10511,2020,3.5
10512,2020,4.1
10514,2020,1.8
10516,2020,4.4
10517,2020,0.0
10518,2020,0.0
10519,2020,0.0
10520,2020,4.2
10522,2020,2.9
10523,2020,5.5
10524,2020,1.8
10526,2020,0.0
10527,2020,0.0
10528,2020,1.5
10530,2020,4.1
10532,2020,0.4
10533,2020,2.0
10535,2020,0.0
10536,2020,0.4
10537,2020,21.7
10538,2020,0.3
10541,2020,3.7
10543,2020,3.8
10545,2020,
10546,2020,3.5
10547,2020,13.0
10548,2020,10.3
10549,2020,6.4
10550,2020,24.2
10552,2020,10.0
10553,2020,9.9
10560,2020,4.6
10562,2020,5.6
10566,2020,17.5
10567,2020,1.7
10570,2020,2.1
10573,2020,8.5
10576,2020,0.0
10577,2020,0.0
10578,2020,0.0
10579,2020,2.5
10580,2020,2.9
10583,2020,2.6
10588,2020,0.8
10589,2020,2.6
10590,2020,1.9
10591,2020,6.5
10594,2020,6.6
10595,2020,1.6
10596,2020,2.5
10597,2020,6.6
10598,2020,3.9
10601,2020,8.3
10603,2020,6.7
10604,2020,5.5
10605,2020,7.0
10606,2020,11.0
10607,2020,3.0
10701,2020,25.7
10703,2020,20.0
10704,2020,8.7
10705,2020,25.6
10706,2020,3.0
10707,2020,6.3
10708,2020,2.0
10709,2020,3.3
10710,2020,6.4
10801,2020,17.8
10803,2020,2.6
10804,2020,0.4
10805,2020,12.9
10901,2020,7.5
10910,2020,
10911,2020,
10913,2020,2.1
10914,2020,0.0
10915,2020,0.0
10916,2020,4.3
10917,2020,2.8
10918,2020,5.1
10919,2020,0.0
10920,2020,4.2
10921,2020,3.9
10922,2020,10.3
10923,2020,6.1
10924,2020,6.7
10925,2020,2.5
10926,2020,4.8
10927,2020,23.2
10928,2020,5.8
10930,2020,7.1
10931,2020,7.7
10932,2020,0.0
10933,2020,34.6
10940,2020,13.2
10941,2020,10.2
10950,2020,23.6
10952,2020,23.3
10953,2020,0.0
10954,2020,6.8
10956,2020,4.6
10958,2020,2.1
10960,2020,7.2
10962,2020,1.5
10963,2020,7.4
10964,2020,2.0
10965,2020,6.4
10968,2020,4.8
10969,2020,3.1
10970,2020,14.8
10973,2020,10.3
10974,2020,1.9
10975,2020,0.0
10976,2020,3.9
10977,2020,25.3
10979,2020,0.0
10980,2020,7.7
10983,2020,1.4
10984,2020,6.9
10985,2020,0.0
10986,2020,14.9
10987,2020,2.4
10988,2020,5.6
10989,2020,7.0
10990,2020,3.3
10992,2020,7.2
10993,2020,13.4
10994,2020,4.6
10996,2020,1.9
10998,2020,4.0
11001,2020,4.4
11003,2020,8.3
11004,2020,5.1
11005,2020,0.3
