stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,daily_visits,first_service,last_service
1389,1389,Corry Plaza-OB,,41.9352912903,-79.654816,,,0,,0,8,5:54 AM,3:08 PM
1398,1398,Humes Ford,,41.9335746765,-79.661522,,,0,,0,8,8:59 AM,4:50 PM
1399,1399,Rt6 at Hatchery Rd,,41.9315567017,-79.669617,,,0,,0,8,8:59 AM,4:50 PM
14,14,Science Center at Behrend College Dr,,42.120094,-79.988278,,,0,,0,64,7:44 AM,7:14 PM
140,140,Wegmans West,,42.0693130493,-80.189468,,,0,,0,73,5:21 AM,11:33 PM
1400,1400,Rt 6 at Conelway Rd,,41.927570343,-79.680565,,,0,,0,8,9:01 AM,4:52 PM
1401,1401,Rt 6 at King Rd,,41.917881012,-79.71257,,,0,,0,8,9:04 AM,4:55 PM
1402,1402,Rt 6 And Rt 89 Intersection-IB,,41.9183998108,-79.743309,,,0,,0,8,9:08 AM,4:59 PM
1403,1403,Rt 6 at Hoyt Rd,,41.9136352539,-79.800293,,,0,,0,8,9:13 AM,5:04 PM
1404,1404,Tops Market,,41.9003448486,-79.845337,,,0,,0,10,5:34 AM,5:09 PM
1405,1405,Union City McDonalds,,41.9006690979,-79.845459,,,0,,0,8,9:33 AM,5:24 PM
1406,1406,Rt 97 at Rt 8 NB,,41.9019737244,-79.845985,,,0,,0,8,9:33 AM,5:24 PM
1407,1407,Rt 97 at Kimball Hill Rd,,41.9032096863,-79.860847,,,0,,0,8,9:35 AM,5:26 PM
1408,1408,Rt 97 at Middleton Rd,,41.9073219299,-79.893646,,,0,,0,8,9:37 AM,5:28 PM
1409,1409,Rt 97 at Hare Rd IB,,41.9181022644,-79.920349,,,0,,0,8,9:40 AM,5:31 PM
141,141,Walmart,,42.0667381287,-80.194275,,,0,,0,20,7:24 AM,8:06 PM
1410,1410,Sunset Drive in Waterford-IB,,41.9273071289,-79.956474,,,0,,0,8,9:43 AM,5:34 PM
1411,1411,Rt 97 at Flatts Rd-IB,,41.9323043823,-79.974205,,,0,,0,8,9:45 AM,5:36 PM
1412,1412,A. Caplan Company,,41.9371528625,-79.981583,,,0,,0,8,9:46 AM,5:37 PM
1413,1413,High St at E 1st St,,41.9404754639,-79.982841,,,0,,0,8,9:46 AM,5:37 PM
1414,1414,Waterford Square-INB,,41.9424324036,-79.984093,,,0,,0,8,9:47 AM,5:38 PM
1415,1415,Rt 19 at Rolling Meadow Dr,,41.9618453979,-79.998558,,,0,,0,8,9:50 AM,5:41 PM
1416,1416,Rt 19 at Talcott Rd,,41.9737205505,-80.007927,,,0,,0,8,9:52 AM,5:43 PM
1417,1417,Coventina Day Spa,,41.9870986938,-80.021507,,,0,,0,8,9:55 AM,5:46 PM
1418,1418,Rt 19 at Elk Creek Rd,,42.0039596558,-80.036667,,,0,,0,8,9:59 AM,5:50 PM
1419,1419,Rt 19 at Townhall Rd,,42.0302619934,-80.060745,,,0,,0,8,10:04 AM,5:55 PM
142,142,W 18th St at Peach St,,42.1181259155,-80.07914,,,0,,0,53,5:00 AM,11:07 PM
1420,1420,Boyers Rv,,42.0389213562,-80.069138,,,0,,0,8,10:05 AM,5:56 PM
1425,1425,S Lake St at E Main St,,42.2159156799,-79.834518,,,0,,0,12,5:48 AM,7:43 PM
1429,1429,W Main St at N Pearl St,,42.2153663635,-79.837105,,,0,,0,12,5:48 AM,7:43 PM
1430,1430,W Main St at N Mill St,,42.2138900757,-79.84201,,,0,,0,12,5:49 AM,7:44 PM
1431,1431,W Main St at Speedway Dr,,42.2117500305,-79.846428,,,0,,0,12,5:50 AM,7:45 PM
1432,1432,W Main Rd at Appletree Ln,,42.2100219727,-79.851379,,,0,,0,12,5:50 AM,7:45 PM
1433,1433,W Main Rd at Cemetery Rd,,42.2087554932,-79.855034,,,0,,0,12,5:51 AM,7:46 PM
1434,1434,W Main Rd at Park Lane Rd,,42.2068901062,-79.859657,,,0,,0,12,5:51 AM,7:46 PM
1435,1435,W Main Rd at Poplar Ln,,42.2054595947,-79.863144,,,0,,0,12,5:52 AM,7:47 PM
1436,1436,W Main Rd opp Williams Rd,,42.2012062073,-79.873337,,,0,,0,12,5:53 AM,7:48 PM
1437,1437,W Main Rd at N Brickyard Rd,,42.1982116699,-79.881668,,,0,,0,12,5:54 AM,7:49 PM
1438,1438,W Main Rd at Catholic Cemetery Rd,,42.1957626343,-79.888618,,,0,,0,12,5:55 AM,7:50 PM
1439,1439,Buffalo Rd at Moorheadville Rd,,42.1920127869,-79.91021,,,0,,0,12,5:57 AM,7:52 PM
144,144,W 18th St at Myrtle St,,42.1163406372,-80.084015,,,0,,0,53,5:01 AM,11:08 PM
1440,1440,Buffalo Rd at Highmeyer Rd,,42.1827545166,-79.927261,,,0,,0,12,5:59 AM,7:54 PM
1441,1441,Buffalo Rd at Janes Ln,,42.1749382019,-79.941246,,,0,,0,12,6:01 AM,7:56 PM
1442,1442,Buffalo Rd at Bartlett Rd,,42.1715240479,-79.947746,,,0,,0,12,6:02 AM,7:57 PM
1443,1443,Buffalo Rd opp Fiddle Inn,,42.1683158875,-79.953049,,,0,,0,12,6:02 AM,7:57 PM
1445,1445,Janet Miller Bldg,,42.1897544861,-79.832611,,,0,,0,24,5:45 AM,7:40 PM
1446,1446,Buffalo Rd at Bartlett Rd,,42.1712913513,-79.947792,,,0,,0,12,5:13 AM,7:02 PM
1447,1447,Buffalo Rd at Davison Rd,,42.175163269,-79.940147,,,0,,0,12,5:14 AM,7:03 PM
1448,1448,Buffalo Rd at King Rd,,42.188129425,-79.919121,,,0,,0,12,5:18 AM,7:07 PM
1449,1449,Buffalo Rd at Moorheadville Rd,,42.1918182373,-79.910225,,,0,,0,12,5:19 AM,7:08 PM
145,145,W 18th St at Chestnut St,,42.1154556274,-80.086403,,,0,,0,53,5:01 AM,11:09 PM
1450,1450,Buffalo Rd at Haskell Rd,,42.1941261292,-79.894928,,,0,,0,12,5:21 AM,7:10 PM
1451,1451,W Main Rd at Brickyard Rd,,42.1979064941,-79.881905,,,0,,0,12,5:23 AM,7:12 PM
1452,1452,W Main Rd at Williams Rd,,42.2010231018,-79.873344,,,0,,0,12,5:24 AM,7:13 PM
1453,1453,W Main Rd at Cemetery Rd,,42.2084541321,-79.855476,,,0,,0,12,5:27 AM,7:16 PM
1454,1454,W Main Rd at Clinton St,,42.2111968994,-79.847191,,,0,,0,12,5:28 AM,7:17 PM
1455,1455,W Main Rd at West St,,42.2126274109,-79.844437,,,0,,0,12,5:29 AM,7:18 PM
1456,1456,W Main St at S Mill St,,42.2136421204,-79.842339,,,0,,0,12,5:29 AM,7:18 PM
1457,1457,W Main St at Robinson St,,42.2148017883,-79.83857,,,0,,0,12,5:30 AM,7:19 PM
1458,1458,W Main Rd at S Pearl St,,42.2152099609,-79.837257,,,0,,0,12,5:30 AM,7:19 PM
1459,1459,W Main Rd at S Lake St,,42.2159156799,-79.834763,,,0,,0,12,5:30 AM,7:19 PM
146,146,W 18th St at Walnut St,,42.1145820618,-80.088783,,,0,,0,53,5:02 AM,11:09 PM
1461,1461,S Lake St at Clinton St,,42.2112503052,-79.836578,,,0,,0,12,5:31 AM,7:20 PM
1462,1462,S Lake St at Ackerman Ln,,42.2059745789,-79.837685,,,0,,0,12,5:40 AM,7:29 PM
1463,1463,Station Rd at W Law Rd,,42.1987304688,-79.838051,,,0,,0,12,5:42 AM,7:31 PM
1464,1464,Station Rd at Monticello Dr,,42.1972999573,-79.838089,,,0,,0,12,5:42 AM,7:31 PM
147,147,W 18th St at Cherry St,,42.1137084961,-80.091156,,,0,,0,53,5:02 AM,11:10 PM
1472,1472,Old French Rd at E 35th St,,42.106426239,-80.062233,,,0,,0,12,6:27 AM,8:22 PM
1473,1473,Old French Rd at E 33rd St,,42.1081619263,-80.062637,,,0,,0,12,6:27 AM,8:22 PM
1474,1474,Old French Rd opp E 30th St,,42.1115608215,-80.063377,,,0,,0,12,6:28 AM,8:23 PM
148,148,W 18th St at Poplar St,,42.112827301,-80.093552,,,0,,0,53,5:03 AM,11:11 PM
149,149,W 18th St at Liberty St,,42.112361908,-80.094803,,,0,,0,53,5:03 AM,11:11 PM
15,15,Walmart Plaza ARRIVAL,,41.8772659302,-80.174744,,,0,,0,30,7:34 AM,9:10 PM
150,150,W 18th St at Cascade St,,42.1109466553,-80.098648,,,0,,0,53,5:04 AM,11:12 PM
151,151,W 18th St at Raspberry St,,42.1100769043,-80.10099,,,0,,0,53,5:05 AM,11:13 PM
152,152,Raspberry St at W 20th St,,42.1084365845,-80.100136,,,0,,0,53,5:05 AM,11:13 PM
153,153,Raspberry St at W 21st St,,42.1075973511,-80.099579,,,0,,0,53,5:05 AM,11:13 PM
154,154,Raspberry St at W 22nd St,,42.1067886353,-80.09903,,,0,,0,53,5:05 AM,11:13 PM
155,155,Raspberry St at W 23rd St,,42.1059761047,-80.09848,,,0,,0,53,5:05 AM,11:13 PM
156,156,Brown Ave at Cranberry St,,42.1044311523,-80.100128,,,0,,0,53,5:06 AM,11:14 PM
157,157,Brown Ave at W 25th St,,42.1035346985,-80.100578,,,0,,0,53,5:06 AM,11:14 PM
158,158,Brown Ave at W 26th St,,42.1018562317,-80.101234,,,0,,0,53,5:06 AM,11:15 PM
159,159,W 26th St at Safe Harbor,,42.1014518738,-80.102257,,,0,,0,55,5:06 AM,11:15 PM
160,160,W 26th at Tops Market,,42.100566864,-80.10466,,,0,,0,9,7:13 AM,6:37 PM
161,161,W 26th St at Greengarden,,42.0992431641,-80.108185,,,0,,0,55,5:07 AM,11:16 PM
162,162,W 26th St at Haybarger Ave,,42.0983123779,-80.110725,,,0,,0,55,5:08 AM,11:16 PM
163,163,W 26th St at Berst Ave,,42.0974349976,-80.113091,,,0,,0,55,5:08 AM,11:17 PM
164,164,W 26th St at Geist Rd,,42.0965957642,-80.115379,,,0,,0,55,5:09 AM,11:17 PM
165,165,W 26th St at Rudolph Ave,,42.0957145691,-80.117798,,,0,,0,55,5:09 AM,11:18 PM
166,166,W 26th St at Crescent,,42.091884613,-80.128258,,,0,,0,57,5:11 AM,11:20 PM
167,167,W 26th St opp Zuck Rd,,42.0902862549,-80.132217,,,0,,0,57,5:11 AM,11:20 PM
168,168,W 26th St at Peninsula Dr (GetGo),,42.0879135132,-80.138489,,,0,,0,55,5:13 AM,11:22 PM
169,169,W 26th St at Homer Ave,,42.0861587524,-80.143242,,,0,,0,57,5:13 AM,11:22 PM
170,170,W 26th St at Midland,,42.0849876404,-80.146362,,,0,,0,57,5:14 AM,11:23 PM
171,171,W 26th St at Yoder Dr,,42.0847434998,-80.147026,,,0,,0,57,5:14 AM,11:23 PM
172,172,W 26th St at Loveland Ave,,42.0827293396,-80.152451,,,0,,0,57,5:15 AM,11:24 PM
173,173,W 26th St at Caughey Rd,,42.0818481445,-80.154816,,,0,,0,57,5:15 AM,11:25 PM
174,174,W 26th at Powell Ave,,42.0805053711,-80.158501,,,0,,0,57,5:16 AM,11:26 PM
175,175,W 26th St at Colonial Ave,,42.0796279907,-80.164062,,,0,,0,57,5:16 AM,11:27 PM
176,176,W 26th St at Sherwood,,42.076374054,-80.173103,,,0,,0,57,5:18 AM,11:29 PM
177,177,W Ridge Rd at Asbury Rd,,42.0721931458,-80.182014,,,0,,0,57,5:19 AM,11:31 PM
1771,1771,TRITECH & RT 99,,42.0132331848,-80.133995,,,0,,0,28,7:00 AM,8:45 PM
178,178,W Ridge Rd at Milfair Rd,,42.0637664795,-80.198608,,,0,,0,86,5:24 AM,11:36 PM
179,179,Institute of Medical and Business Career,,42.0608787537,-80.203964,,,0,,0,164,5:26 AM,11:40 PM
180,180,W Ridge Rd at Milfair Rd,,42.0634841919,-80.198692,,,0,,0,57,5:30 AM,11:40 PM
1801,1801,Behrend-Hungry Howies/U Gate Apt,,42.1242141724,-79.98114,,,0,,0,30,7:37 AM,7:07 PM
1803,1803,PSU Burke Center,,42.1176605225,-79.981087,,,0,,0,64,7:55 AM,7:25 PM
1804,1804,PSU Ohio Hall,,42.1163825989,-79.984779,,,0,,0,100,7:49 AM,7:19 PM
1806,1806,PSU Hudson Lofts,,42.1195449829,-79.96946,,,0,,0,60,7:30 AM,7:30 PM
1807,1807,PSU Junker Center,,42.120765686,-79.977669,,,0,,0,30,7:33 AM,7:03 PM
181,181,W 26th St at Swanville Rd,,42.064994812,-80.194771,,,0,,0,48,5:31 AM,11:41 PM
182,182,W 26th St at St. Marys Asbury Ridge,,42.0691871643,-80.186562,,,0,,0,57,5:32 AM,11:42 PM
183,183,W 26th St at Asbury Rd,,42.071685791,-80.182213,,,0,,0,57,5:33 AM,11:42 PM
184,184,Meadowgreen Acres (Bus Shelter),,42.0732421875,-80.179436,,,0,,0,57,5:33 AM,11:43 PM
185,185,W 26th St at Patio,,42.0750656128,-80.175537,,,0,,0,57,5:34 AM,11:43 PM
186,186,W 26th St at Mc Kee Rd,,42.0775375366,-80.169479,,,0,,0,57,5:34 AM,11:44 PM
187,187,Blair Corporation,,42.0795173645,-80.163239,,,0,,0,57,5:35 AM,11:44 PM
188,188,W 26th St at Powell Ave,,42.0798492432,-80.159752,,,0,,0,57,5:35 AM,11:45 PM
189,189,W 26th St at Caughey Rd,,42.0815086365,-80.155083,,,0,,0,57,5:36 AM,11:45 PM
190,190,W 26th St at Loveland Ave,,42.0824623108,-80.152519,,,0,,0,57,5:36 AM,11:46 PM
1901,1901,Gannon-Kenilworth Apartments,,42.1264038086,-80.093353,,,0,,0,119,6:37 AM,12:21 PM
1902,1902,Gannon Werhle Hall,,42.1279678345,-80.089081,,,0,,0,119,6:38 AM,12:22 PM
1903,1903,Gannon Morosky Academic Center,,42.1252708435,-80.086571,,,0,,0,56,7:57 AM,10:17 PM
191,191,W 26th St at Lafayette Rd,,42.0838317871,-80.148842,,,0,,0,57,5:37 AM,11:46 PM
192,192,W 26th St at Hastings Rd,,42.0844230652,-80.147301,,,0,,0,57,5:37 AM,11:46 PM
193,193,W 26th St at Midland Rd,,42.0846786499,-80.146591,,,0,,0,57,5:37 AM,11:46 PM
194,194,W 26th St at Homer Ave,,42.0859069824,-80.143242,,,0,,0,57,5:38 AM,11:47 PM
1949,1949,ERIE COUNTY COMMUNITY COLLEGE,,42.1074,-80.13654,,,0,,0,84,5:14 AM,12:03 PM
195,195,W 26th St at Angle St,,42.0871620178,-80.13987,,,0,,0,57,5:38 AM,11:47 PM
196,196,W 26th St at Zuck Rd,,42.0899543762,-80.132347,,,0,,0,57,5:39 AM,11:49 PM
197,197,W 26th St at Crescent,,42.0910339355,-80.129776,,,0,,0,55,5:40 AM,11:50 PM
198,198,W 26th St at Rudolph Ave,,42.095451355,-80.117935,,,0,,0,55,5:42 AM,11:54 PM
199,199,W 26th St at Hudson Rd,,42.0963439941,-80.115593,,,0,,0,55,5:42 AM,11:54 PM
1996,1996,W 10th at Peach,,42.1250801086,-80.083939,,,0,,0,16,5:25 AM,11:00 PM
1998,1998,E 38th St at Ash St,,42.1070861816,-80.0541,,,0,,0,12,6:25 AM,8:20 PM
2,2,Intermodal Center,,42.1371383667,-80.085602,,,0,,0,98,6:00 AM,5:49 PM
2002,2002,7th & French St (Bus Shelters),,42.1282234192,-80.082855,,,0,,0,24,6:30 AM,10:08 PM
2003,2003,W 9th at Peach,,42.1257247925,-80.084358,,,0,,0,618,5:45 AM,12:24 PM
2004,2004,E 10th St at French St,,42.1258964539,-80.081871,,,0,,0,427,4:36 AM,11:06 PM
2005,2005,18th & STATE,,42.1185798645,-80.078094,,,0,,0,93,4:40 AM,11:09 PM
2006,2006,State at 18th St,,42.1186294556,-80.07795,,,0,,0,89,6:11 AM,12:06 PM
2009,2009,38th St at State St,,42.1022644043,-80.066902,,,0,,0,11,8:50 AM,8:40 PM
201,201,W 26th St at Greengarden,,42.09897995,-80.108429,,,0,,0,55,5:43 AM,11:57 PM
2010,2010,38th St at State St,,42.1019859314,-80.067421,,,0,,0,11,9:22 AM,9:02 PM
2011,2011,E 26th St at Parade St,,42.1151008606,-80.064987,,,0,,0,12,4:45 AM,6:34 PM
2012,2012,Old French at E 38th St,,42.1041946411,-80.061798,,,0,,0,12,4:47 AM,6:36 PM
2013,2013,E 26th St at State St,,42.1119689941,-80.073334,,,0,,0,12,4:44 AM,6:33 PM
2014,2014,E 38th at Mercyhurst,,42.1066207886,-80.054726,,,0,,0,12,4:49 AM,6:38 PM
2015,2015,E 26th at Elm st,,42.1229629517,-80.043846,,,0,,0,12,4:55 AM,6:44 PM
2016,2016,Buffalo Rd at Saltsman,,42.1504631042,-79.994377,,,0,,0,12,5:05 AM,6:54 PM
2017,2017,Buffalo Rd at Saltsman,,42.1506729126,-79.994293,,,0,,0,12,6:08 AM,8:03 PM
2018,2018,E 26th at Parade Blvd,,42.1152420044,-80.064835,,,0,,0,12,6:22 AM,8:17 PM
202,202,W 26th St at Washington Ave,,42.1004219055,-80.104553,,,0,,0,53,5:44 AM,11:58 PM
2021,2021,Peach at Avalon,,42.1258010864,-80.084412,,,0,,0,26,7:17 AM,7:20 PM
2022,2022,Rice Ave at E 38th St,,42.1210517883,-80.014984,,,0,,0,8,7:53 AM,1:43 PM
2023,2023,Rice Ave at E 41st,,42.1185302734,-80.011185,,,0,,0,16,7:52 AM,1:42 PM
2029,2029,E 6th St  at Payne,,42.1406784058,-80.055664,,,0,,0,65,5:58 AM,10:59 PM
203,203,W 26th St at Melrose Ave,,42.1012382507,-80.102325,,,0,,0,53,5:44 AM,11:59 PM
2030,2030,Main St at Water St,,42.1489295959,-80.01947,,,0,,0,113,6:07 AM,11:23 PM
2031,2031,Main St at Water St Inbound,,42.1490287781,-80.0196,,,0,,0,17,6:37 AM,11:26 PM
2033,2033,E 6th St at Payne Inbound,,42.1409568787,-80.055374,,,0,,0,65,6:16 AM,11:36 PM
2034,2034,E 18th St at Parade Blvd IB,,42.1217880249,-80.069237,,,0,,0,8,8:12 AM,2:02 PM
2035,2035,E 21st at Perry IB,,42.1234664917,-80.056412,,,0,,0,58,6:03 AM,11:58 PM
2036,2036,Buffalo Rd at Nagle Inbound,,42.1449203491,-80.002563,,,0,,0,62,5:48 AM,11:46 PM
2037,2037,W 26th St at Peach,,42.111415863,-80.075104,,,0,,0,2,5:53 PM,5:53 PM
204,204,Brown Ave at W 26th St,,42.1024017334,-80.100838,,,0,,0,53,5:45 AM,11:59 PM
2040,2040,W 26th at Peninsula,,42.0884246826,-80.136337,,,0,,0,57,5:39 AM,11:48 PM
2041,2041,WalMart West,,42.0666885376,-80.194122,,,0,,0,61,5:22 AM,11:34 PM
2042,2042,W 12th at Grace,,42.0858383179,-80.180954,,,0,,0,43,6:08 AM,11:48 PM
205,205,Brown Ave at W 25th St,,42.1035346985,-80.100426,,,0,,0,53,5:45 AM,12:00 PM
206,206,Brown Ave at Cranberry St,,42.1040840149,-80.100212,,,0,,0,53,5:45 AM,12:00 PM
207,207,Brown Ave at Raspberry St,,42.1057815552,-80.098412,,,0,,0,53,5:46 AM,12:01 PM
208,208,Raspberry St at W 22nd St,,42.1067085266,-80.098816,,,0,,0,53,5:46 AM,12:01 PM
209,209,Raspberry St at W 21st St,,42.1075057983,-80.099327,,,0,,0,53,5:46 AM,12:01 PM
210,210,Raspberry St at W 20th St,,42.1083183289,-80.099884,,,0,,0,53,5:46 AM,12:02 PM
2100,2100,Corry Hospital,,41.9358215332,-79.613251,,,0,,0,56,6:00 AM,4:44 PM
2101,2101,Corry Walmart,,41.9336395264,-79.612473,,,0,,0,22,6:01 AM,4:00 PM
2103,2103,N Shady Ave at E Main St,,41.9194793701,-79.616333,,,0,,0,22,6:05 AM,4:04 PM
2104,2104,E Main St at Ave A,,41.9213790894,-79.62352,,,0,,0,22,6:05 AM,4:04 PM
2105,2105,E Main St at Summer St,,41.921421051,-79.627983,,,0,,0,22,6:06 AM,4:05 PM
2106,2106,E Main St at Pennsylvania Ave,,41.9213790894,-79.633987,,,0,,0,22,6:07 AM,4:06 PM
2107,2107,E Main St at N Center St (Bus Shelter),,41.9205513,-79.639977,,,0,,0,22,6:08 AM,4:07 PM
2108,2108,S Center St at W Pleasant St,,41.9188804626,-79.63987,,,0,,0,22,6:08 AM,4:07 PM
2109,2109,S Center St at Airport Rd,,41.910610199,-79.632607,,,0,,0,22,6:10 AM,4:09 PM
211,211,W 18th St at Raspberry St,,42.1100959778,-80.100632,,,0,,0,53,5:47 AM,12:03 PM
2110,2110,Tonnard Manufacturing,,41.911239624,-79.641571,,,0,,0,22,6:11 AM,4:10 PM
2111,2111,Sprint St at Brook St,,41.9161605835,-79.641479,,,0,,0,22,6:12 AM,4:11 PM
2112,2112,Spring St at W Pleasant St,,41.9183616638,-79.641579,,,0,,0,22,6:12 AM,4:11 PM
2113,2113,Corry Senior Center,,41.9189109802,-79.642776,,,0,,0,22,6:13 AM,4:12 PM
2114,2114,W Washington St at Plaza St,,41.9218902588,-79.645477,,,0,,0,22,6:14 AM,4:13 PM
2115,2115,W Washington at Essex St,,41.9215698242,-79.648697,,,0,,0,22,6:14 AM,4:13 PM
2116,2116,W Washington St at Worth St,,41.9199981689,-79.651421,,,0,,0,22,6:15 AM,4:14 PM
2117,2117,Davita Dialysis,,41.9240493774,-79.652649,,,0,,0,22,6:17 AM,4:16 PM
2118,2118,Corry Manor,,41.9310569763,-79.651337,,,0,,0,22,6:20 AM,4:19 PM
2119,2119,Credit Union,,41.9350090027,-79.651894,,,0,,0,22,6:21 AM,4:20 PM
212,212,W 18th St at Cascade St,,42.1107673645,-80.098808,,,0,,0,53,5:47 AM,12:03 PM
2120,2120,Corry Plaza,,41.9342002869,-79.654037,,,0,,0,22,6:22 AM,4:21 PM
2121,2121,W Columbus Ave at Advance Auto Parts,,41.9364814758,-79.642868,,,0,,0,8,5:55 AM,3:09 PM
2122,2122,Plastics Rd at Enterprise Rd,,41.9437484741,-79.641632,,,0,,0,20,6:26 AM,4:25 PM
2123,2123,Corry Industrial Park,,41.9429512024,-79.63797,,,0,,0,18,6:27 AM,4:26 PM
2124,2124,Snyder Cir,,41.9357795715,-79.639282,,,0,,0,20,6:31 AM,4:30 PM
2125,2125,Wright St at Raymond St,,41.9324111938,-79.638763,,,0,,0,20,6:32 AM,4:31 PM
2126,2126,N Center St at Elk St,,41.9304389954,-79.641449,,,0,,0,20,6:33 AM,4:32 PM
2127,2127,N Center St opp E Bond St,,41.928478241,-79.641449,,,0,,0,20,6:33 AM,4:32 PM
2128,2128,N Center St at W Smith St,,41.9253311157,-79.641518,,,0,,0,20,6:34 AM,4:33 PM
213,213,W 18th St at Liberty St,,42.1121253967,-80.095123,,,0,,0,53,5:48 AM,12:04 PM
2130,2130,E Wasington (Corry Counseling),,41.9221992493,-79.640152,,,0,,0,22,6:35 AM,4:34 PM
2131,2131,E Washington at Pennsylvania Ave,,41.9248809814,-79.63446,,,0,,0,22,6:36 AM,4:35 PM
2132,2132,Shawnee Trailer Park,,41.9325485229,-79.61853,,,0,,0,30,5:58 AM,4:40 PM
2133,2133,Barber Center,,41.9393768311,-79.631111,,,0,,0,18,6:28 AM,4:27 PM
2134,2134,Enterprise Place,,41.9310684204,-79.611465,,,0,,0,22,6:02 AM,4:01 PM
2135,2135,Sciota at E.Columbus,,41.9358215332,-79.629265,,,0,,0,18,6:29 AM,4:28 PM
2136,2136,Fudpucker,,41.9352226257,-79.628777,,,0,,0,22,6:39 AM,4:38 PM
214,214,W 18th St at Cherry St,,42.1135292053,-80.091324,,,0,,0,53,5:50 AM,12:06 PM
215,215,W 18th St at Walnut St,,42.1144065857,-80.088913,,,0,,0,53,5:51 AM,12:07 PM
216,216,W 18th St at Chesnut St,,42.1152801514,-80.08654,,,0,,0,53,5:51 AM,12:07 PM
217,217,W 18th St at Myrtle St,,42.1161613464,-80.084137,,,0,,0,53,5:52 AM,12:08 PM
218,218,W 18th St at Sassafras St,,42.1170196533,-80.081856,,,0,,0,53,5:53 AM,12:09 PM
219,219,W 18th St at Peach St,,42.1175498962,-80.080101,,,0,,0,53,5:54 AM,12:10 PM
2195,2195,Walmart West,,42.0669441223,-80.193832,,,0,,0,18,7:45 AM,7:11 PM
220,220,W 26th St at James Ave,,42.0874671936,-80.139862,,,0,,0,53,5:13 AM,11:22 PM
2291,2291,Grimm Industries,,42.0395126343,-80.243454,,,0,,0,8,6:28 AM,4:11 PM
2292,2292,Matrix Tools OB,,42.0226593018,-80.257271,,,0,,0,4,6:32 AM,2:52 PM
2293,2293,Fairview Industrial Park West,,42.0089912415,-80.246719,,,0,,0,8,6:39 AM,3:55 PM
2296,2296,Fairview Industrial Park IB,,42.0130004883,-80.228729,,,0,,0,8,6:42 AM,3:52 PM
2297,2297,Matrix Tools IB,,42.022769928,-80.257019,,,0,,0,4,8:07 AM,4:02 PM
233,233,W 6th St at Cascade St,,42.1219177246,-80.105957,,,0,,0,63,5:51 AM,11:23 PM
234,234,W 6th St at Raspberry St,,42.1210289001,-80.108337,,,0,,0,63,5:51 AM,11:23 PM
235,235,W 6th St at Cranberry St,,42.1201629639,-80.110703,,,0,,0,63,5:52 AM,11:24 PM
236,236,W 6th St opp Washington Pl,,42.1195068359,-80.112915,,,0,,0,63,5:52 AM,11:24 PM
237,237,W 6th St at Top Rd,,42.1196746826,-80.115265,,,0,,0,63,5:53 AM,11:25 PM
238,238,W 6th St at Monoca,,42.1194152832,-80.116852,,,0,,0,63,5:53 AM,11:25 PM
239,239,W 6th St at Frontier,,42.1189537048,-80.11805,,,0,,0,63,5:53 AM,11:26 PM
240,240,W 6th St at Cherokee,,42.1185150146,-80.119232,,,0,,0,63,5:53 AM,11:26 PM
241,241,W 6th St at Seminole,,42.116481781,-80.120842,,,0,,0,63,5:54 AM,11:27 PM
242,242,W 6th St at Lincoln Ave,,42.115562439,-80.123207,,,0,,0,63,5:54 AM,11:27 PM
243,243,W 6th St at Kahkwa,,42.1148033142,-80.125214,,,0,,0,63,5:54 AM,11:28 PM
244,244,W 6th St at Delaware Ave,,42.1140365601,-80.127296,,,0,,0,63,5:55 AM,11:29 PM
245,245,W 6th St at Maryland Ave,,42.1133384705,-80.129211,,,0,,0,63,5:55 AM,11:29 PM
246,246,W 6th St at Beverly,,42.1124954224,-80.131409,,,0,,0,63,5:55 AM,11:30 PM
247,247,W 6th St at Colorado,,42.111618042,-80.133629,,,0,,0,63,5:56 AM,11:30 PM
248,248,W 6th St at Pittsburgh Ave,,42.1109542847,-80.134727,,,0,,0,63,5:56 AM,11:31 PM
249,249,Pittsburgh Ave at W 8th St,,42.1092567444,-80.133598,,,0,,0,63,5:56 AM,11:31 PM
251,251,W 12th St opp Taco Bell,,42.0996322632,-80.146385,,,0,,0,43,6:01 AM,11:39 PM
252,252,W 12th St at Michigan,,42.097240448,-80.152863,,,0,,0,43,6:01 AM,11:40 PM
253,253,W 12th St at Idaho Ave,,42.0957946777,-80.156731,,,0,,0,43,6:02 AM,11:41 PM
254,254,W 12th St at Marshall Ave,,42.0951004028,-80.158653,,,0,,0,43,6:02 AM,11:41 PM
255,255,W 12th St at Linden Ave,,42.0936889648,-80.162483,,,0,,0,43,6:02 AM,11:42 PM
257,257,W 12th St at Chelsea Ave,,42.0913085938,-80.168884,,,0,,0,43,6:03 AM,11:43 PM
258,258,W 12th St at Ardmore Ave,,42.0906143188,-80.170792,,,0,,0,43,6:04 AM,11:44 PM
259,259,W 12th St at Hartt Rd,,42.0895805359,-80.173553,,,0,,0,43,6:05 AM,11:45 PM
260,260,W 8th St at Indiana,,42.1081504822,-80.136703,,,0,,0,20,6:37 AM,6:54 PM
261,261,W 8th St at Sommerheim,,42.1068382263,-80.140114,,,0,,0,20,6:37 AM,6:54 PM
262,262,W 8th St at Lowell Ave,,42.1054954529,-80.14373,,,0,,0,20,6:38 AM,6:55 PM
