tract_geoid,tract_name,county,name,address,lat,lon,primary_category,type,subtype,snap_eligible
42039111300,Census Tract 1113,Crawford,Cochranton Care Cottage,"24147, Griffen Road, Cochranton, PA",41.5622468,-80.0556873,Civic & Social,Social Services,Social Services,No
42039111300,Census Tract 1113,Crawford,McDaniel Church,,41.5664433,-79.9831132,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Mount Joy Church,,41.5425547,-79.9486686,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Mumford Church,,41.5242203,-80.132561,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,One Federal Credit Union,,41.5266216,-80.0537179,Civic & Social,Financial,Bank/Credit Union,No
42039111300,Census Tract 1113,Crawford,Saint John's,"7474, Mercer Pike, Meadville, PA, 16335",41.5671694,-80.1568202,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Saint Johns Church,,41.5233872,-79.9761694,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Saint Marks Church,,41.5569984,-80.0745039,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Saints Peter and Paul Church,,41.5778321,-80.0667256,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Sugar Lake Church,,41.5600552,-79.9331125,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Wesleyan Church,"2148, Reash Church Road, Cochranton, PA, 16314",41.4901357,-80.1497433,Civic & Social,Faith Community,Place of Worship,No
42039111300,Census Tract 1113,Crawford,Berrie School,,41.5428316,-80.1375608,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Brown School,,41.5692209,-80.0072802,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Center School,,41.5742208,-80.1547828,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Cochranton Area Junior Senior High School,,41.5227433,-80.0543864,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Cochranton Elementary School,,41.5113676,-80.0386036,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Laird School,,41.5056089,-80.0939495,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Mallard School,,41.5708875,-80.0381141,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Mallory School,,41.5225535,-80.1372833,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,McDaniels School,,41.5672766,-79.9850577,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Moore School,,41.5172756,-80.0620043,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Oakes School,,41.5806107,-79.957557,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Prospect School,,41.5675541,-80.089504,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Rosedale School,,41.540887,-80.0536705,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Rung School,,41.5517206,-80.1231159,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Rynd School,,41.5017471,-80.0189279,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Sugar Lake School,,41.5569996,-79.9328348,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Trace School,,41.5772763,-80.1953391,Education & Civic,School,K-12 School,No
42039111300,Census Tract 1113,Crawford,Country Fair 58,"110 W Adams St, Cochranton, PA 16314",41.52001,-80.04872,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111300,Census Tract 1113,Crawford,Dollar General 13172,"178 N Franklin St, Cochranton, PA 16314",41.52618,-80.05346,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111300,Census Tract 1113,Crawford,"Last Stop Beverage, Inc","24339 US 322, Cochranton, PA 16314",41.53693,-80.07897,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111300,Census Tract 1113,Crawford,Market Place,"115 W Adams St, Cochranton, PA 16314",41.51995,-80.04871,Food & Grocery,Large Grocery Store,Large Grocery Store,Yes
42039111300,Census Tract 1113,Crawford,Miller'S Country Store,"19177 Highway 285, Cochranton, PA 16314",41.52639,-80.15031,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42039111300,Census Tract 1113,Crawford,Northwest Pharmacy,,41.5265086,-80.0535557,Health,Pharmacy,Retail Pharmacy,No
42039111400,Census Tract 1114,Crawford,West Mead #1 VFC,"20914, Alden Street, Meadville, PA, 16335",41.6260945,-80.1208005,Civic & Social,Emergency Services,Fire Station,No
42039111400,Census Tract 1114,Crawford,West Mead #2 VFD,"20607, Ryan Road, Meadville, PA, 16335",41.6717902,-80.1282949,Civic & Social,Emergency Services,Fire Station,No
42039111400,Census Tract 1114,Crawford,Byham School,,41.5911655,-80.1136707,Education & Civic,School,K-12 School,No
42039111400,Census Tract 1114,Crawford,Ellis School,,41.636166,-80.1150589,Education & Civic,School,K-12 School,No
42039111400,Census Tract 1114,Crawford,Neason Hill Elementary School,"11293`, Williamson Road, meadville, 16335",41.6228776,-80.1397741,Education & Civic,School,K-12 School,No
42039111400,Census Tract 1114,Crawford,Pierson School,,41.6267215,-80.1233925,Education & Civic,School,K-12 School,No
42039111400,Census Tract 1114,Crawford,Richmond School,,41.6528329,-80.1358924,Education & Civic,School,K-12 School,No
42039111400,Census Tract 1114,Crawford,Dollar General 19881,"7735 McHenry St, Meadville, PA 16335",41.61119,-80.15269,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111400,Census Tract 1114,Crawford,Kwik Fill 304,"21268 Blooming Valley Rd, Meadville, PA 16335",41.65319,-80.11492,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111500,Census Tract 1115,Crawford,Calvary Baptist Church,"543, Randolph Street, Meadville, PA, 16335",41.6429589,-80.1415124,Civic & Social,Faith Community,Place of Worship,No
42039111500,Census Tract 1115,Crawford,Marquette Savings Bank,"953, South Main Street, Meadville, PA, 16335",41.6370535,-80.150261,Civic & Social,Financial,Bank/Credit Union,No
42039111500,Census Tract 1115,Crawford,Marquette Savings Bank,"349, North Street, Meadville, PA, 16335",41.6407244,-80.1485566,Civic & Social,Financial,Bank/Credit Union,No
42039111500,Census Tract 1115,Crawford,Saint Brigid,,41.6363245,-80.1488455,Civic & Social,Faith Community,Place of Worship,No
42039111500,Census Tract 1115,Crawford,United Faith Fellowship,,41.6404192,-80.1437366,Civic & Social,Faith Community,Place of Worship,No
42039111500,Census Tract 1115,Crawford,Crawford Christian Academy,,41.6432922,-80.1414978,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,Crawford County Area Vocational Technical School,,41.6334795,-80.1264857,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,East End Elementary School,,41.6367216,-80.1383927,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,First District Elementary School,,41.6431266,-80.148088,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,Meadville Area Middle School,,41.6346855,-80.1274557,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,Meadville Area Senior High School,"930, North Street, Meadville, 16335",41.6347771,-80.1289481,Education & Civic,School,K-12 School,No
42039111500,Census Tract 1115,Crawford,Country Fair 55,"333 North St, Meadville, PA 16335",41.64094,-80.14887,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111500,Census Tract 1115,Crawford,Cvs Pharmacy 5099,"392 North St, Meadville, PA 16335",41.63994,-80.14764,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111500,Census Tract 1115,Crawford,Kwik Fill 393,"471 North St, Meadville, PA 16335",41.63968,-80.14448,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111500,Census Tract 1115,Crawford,Vernas Discount Grocery,"560 Washington St, Meadville, PA 16335",41.64043,-80.14053,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42039111500,Census Tract 1115,Crawford,Walgreens 10837,"379 North St, Meadville, PA 16335",41.64058,-80.14767,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111500,Census Tract 1115,Crawford,CVS Pharmacy,,41.6399281,-80.1478254,Health,Pharmacy,Retail Pharmacy,No
42039111500,Census Tract 1115,Crawford,Meadville Medical Center,"751, Liberty Street, Meadville, PA, 16335",41.6418533,-80.1456257,Health,Hospital,Acute Care Hospital,No
42039111500,Census Tract 1115,Crawford,Millrun Community Pharmacy,"404, North Street, Meadville, PA, 16335",41.6398396,-80.1467217,Health,Pharmacy,Retail Pharmacy,No
42039111500,Census Tract 1115,Crawford,Walgreens,,41.6406846,-80.1478003,Health,Pharmacy,Retail Pharmacy,No
42039111600,Census Tract 1116,Crawford,Center for Family Services,"213, West Center Street, Meadville, PA, 16335",41.6397976,-80.154068,Civic & Social,Social Services,Social Services,No
42039111600,Census Tract 1116,Crawford,Citizens Bank,,41.6321719,-80.1541531,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,Erie Bank,"885, Park Avenue, Meadville, PA, 16335",41.6390734,-80.1520132,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,First National Bank,"837, Park Avenue, Meadville, PA, 16335",41.6403205,-80.1514409,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,Grace,,41.640464,-80.14966,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,Living Waters Church,"868, Water Street, Meadville, PA, 16335",41.6401973,-80.1548317,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,Marquette Savings Bank,"1075, Park Avenue, Meadville, PA, 16335",41.6339189,-80.153645,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,Meadville Central Fire Station,"850, Park Avenue, Meadville, PA, 16335",41.6402592,-80.1523724,Civic & Social,Emergency Services,Fire Station,No
42039111600,Census Tract 1116,Crawford,Meadville City Hall,"894, Diamond Park, Meadville, PA, 16335",41.6388315,-80.1507875,Civic & Social,Government,Government Office,No
42039111600,Census Tract 1116,Crawford,Northwest Bank,"999, South Main Street, Meadville, PA, 16335",41.6359655,-80.1503245,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,Northwest Bank,,41.6428427,-80.1491687,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,ONE Federal Credit Union,"868, Park Avenue, Meadville, PA, 16335",41.639568,-80.1523682,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,One Federal Credit Union,"300, Arch Street, Meadville, PA, 16335",41.6362945,-80.1520488,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,PNC Bank,"201, Chestnut Street, Meadville, PA, 16335",41.6388105,-80.154798,Civic & Social,Financial,Bank/Credit Union,No
42039111600,Census Tract 1116,Crawford,Saint Agatha's Church,,41.6351823,-80.1507497,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,Saint Paul's Reformed Church,"1070, Park Avenue, Meadville, PA, 16335",41.6342592,-80.1546067,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,St. John Baptist Church,,41.641418,-80.149366,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,St. Mary's Roman Catholic Church,"1093, Water Street, Meadville, PA, 16335",41.6341116,-80.1563526,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,Stone United Methodist Church,,41.6373261,-80.1508882,Civic & Social,Faith Community,Place of Worship,No
42039111600,Census Tract 1116,Crawford,The Arc,"222, Chestnut Street, Meadville, PA, 16335",41.6380462,-80.1542134,Civic & Social,Social Services,Social Services,No
42039111600,Census Tract 1116,Crawford,United States Post Office,"212, Arch Street, Meadville, PA, 16335",41.637029,-80.1552593,Civic & Social,Government,Post Office,No
42039111600,Census Tract 1116,Crawford,Meadville Public Library,"848, North Main Street, Meadville, PA, 16335",41.639752,-80.1499412,Education & Civic,Library,Public Library,No
42039111600,Census Tract 1116,Crawford,Second District Elementary School,,41.6303326,-80.153393,Education & Civic,School,K-12 School,No
42039111600,Census Tract 1116,Crawford,Second District Elementary School,"1216, South Main Street, Meadville, PA, 16335",41.6303053,-80.1537333,Education & Civic,School,K-12 School,No
42039111600,Census Tract 1116,Crawford,Third District School,,41.6500549,-80.1622818,Education & Civic,School,K-12 School,No
42039111600,Census Tract 1116,Crawford,Third District School,,41.6500667,-80.1625194,Education & Civic,School,K-12 School,No
42039111600,Census Tract 1116,Crawford,Valor Personal Defense Systems Combat Academy,"76, Mead Avenue, Meadville, PA, 16335",41.6371054,-80.1602402,Education & Civic,School,K-12 School,No
42039111600,Census Tract 1116,Crawford,Dollar General 4964,"900 WATER ST-DOWNTOWN MALL, MEADVILLE, PA 16335",41.63869,-80.15562,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111600,Census Tract 1116,Crawford,Dollar Tree 7464,"1121 Park Ave, Meadville, PA 16335",41.63249,-80.15479,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42039111600,Census Tract 1116,Crawford,Kwik Fill 167,"275 Linden St, Meadville, PA 16335",41.62978,-80.15494,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111600,Census Tract 1116,Crawford,Quick Stop Food Store 1,"324 Pine St, Meadville, PA 16335",41.63488,-80.15176,Food & Grocery,Convenience Store,Convenience Store,Yes
42039111600,Census Tract 1116,Crawford,Tops Markets 670,"144 W Center St, Meadville, PA 16335",41.63988,-80.15585,Food & Grocery,Supermarket,Supermarket,Yes
42039111600,Census Tract 1116,Crawford,Valesky'S,"1044 Water St, Meadville, PA 16335",41.63546,-80.15693,Food & Grocery,Supermarket,Supermarket,Yes
42039111600,Census Tract 1116,Crawford,Cochranton,"1009, Water Street, Meadville, PA, 16335",41.6361771,-80.155552,Health,Clinic,Medical Office,No
42039111600,Census Tract 1116,Crawford,Crawford County Humane Society Veterinary Hospital,"1116, Park Avenue, Meadville, PA, 16335",41.6331086,-80.1549981,Health,Clinic,Veterinary,No
42039111600,Census Tract 1116,Crawford,DaVita Dialysis,,41.6364295,-80.1527634,Health,Clinic,Outpatient Clinic,No
42039111600,Census Tract 1116,Crawford,Dental Office,,41.6445508,-80.1574705,Health,Clinic,Dental Office,No
42039111600,Census Tract 1116,Crawford,French Creek Dental Group,,41.6395138,-80.1553525,Health,Clinic,Dental Office,No
42039111600,Census Tract 1116,Crawford,Life NW PA,,41.6327978,-80.1539093,Health,Clinic,Outpatient Clinic,No
42039111600,Census Tract 1116,Crawford,Meadville Medical Center Grove Street,"1034, Grove Street, Meadville, 16335",41.63374,-80.1458517,Health,Clinic,Outpatient Clinic,No
42039111600,Census Tract 1116,Crawford,The Apothecary,"945, Market Street, Meadville, PA, 16335",41.6376749,-80.1535888,Health,Pharmacy,Retail Pharmacy,No
42039111700,Census Tract 1117,Crawford,Campus Community Center,,41.6626772,-80.1408762,Civic & Social,Community Center,Community/Rec Center,No
42039111700,Census Tract 1117,Crawford,Cribbs Residential Center,,41.6634327,-80.1411644,Civic & Social,Social Services,Social Services,No
42039111700,Census Tract 1117,Crawford,First Christian Church,,41.6596679,-80.137693,Civic & Social,Faith Community,Place of Worship,No
42039111700,Census Tract 1117,Crawford,Ford Memorial Chapel,,41.6479965,-80.1464947,Civic & Social,Faith Community,Place of Worship,No
42039111700,Census Tract 1117,Crawford,Grace Rehabilitation and Health Center,"31, North Park Avenue, Meadville, PA, 16335-9430",41.6627215,-80.1399407,Civic & Social,Social Services,Social Services,No
42039111700,Census Tract 1117,Crawford,Wesbury,"31, Park Avenue Extension, Meadville, PA, 16335",41.6654032,-80.1385428,Civic & Social,Social Services,Social Services,No
42039111700,Census Tract 1117,Crawford,Allegheny College,"520, North Main Street, Meadville, PA, 16335",41.6481003,-80.1447283,Education & Civic,Higher Education,Community College,No
