agency_name,agency_ref,county,program_type,date,adults,children,new_households,seniors,total_individuals
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2024-10-31,0.0,10.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2024-11-30,0.0,8.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2024-12-31,0.0,7.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2025-01-31,0.0,10.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2025-02-28,0.0,7.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2025-03-31,0.0,8.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2025-04-30,0.0,4.0,0.0,0.0,0.0
North East High School  - SCHOOL PANTRY,09785,Erie,School Pantry,2025-05-31,0.0,4.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2024-07-31,0.0,9.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2024-08-31,0.0,9.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2024-10-31,0.0,7.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2024-11-30,0.0,7.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2024-12-31,0.0,7.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2025-01-31,0.0,4.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2025-02-28,0.0,5.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2025-03-31,0.0,4.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2025-04-30,0.0,5.0,0.0,0.0,0.0
North East Middle School - SCHOOL PANTRY,09789,Erie,School Pantry,2025-05-31,0.0,5.0,0.0,0.0,0.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-07-31,248.0,137.0,222.0,151.0,536.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-08-31,361.0,205.0,9.0,198.0,763.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-09-30,283.0,154.0,237.0,146.0,583.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-10-31,257.0,136.0,11.0,147.0,540.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-11-30,311.0,193.0,13.0,165.0,669.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2024-12-31,484.0,299.0,10.0,217.0,1000.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-01-31,403.0,246.0,3.0,187.0,836.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-02-28,411.0,247.0,3.0,188.0,846.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-03-31,249.0,143.0,6.0,139.0,531.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-04-30,270.0,170.0,11.0,152.0,592.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-05-31,260.0,144.0,12.0,139.0,543.0
Northwestern - FP,01082,Erie,Food Pantry/TEFAP,2025-06-30,267.0,150.0,10.0,147.0,563.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2024-10-31,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2024-11-30,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2024-12-31,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2025-01-31,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2025-02-28,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2025-03-31,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2025-04-30,0.0,10.0,0.0,0.0,0.0
Northwestern High School - SCHOOL PANTRY,09791,Erie,School Pantry,2025-05-31,0.0,10.0,0.0,0.0,0.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-07-31,276.0,220.0,56.0,243.0,739.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-08-31,261.0,211.0,42.0,164.0,636.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-09-30,348.0,239.0,39.0,158.0,745.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-10-31,513.0,375.0,65.0,191.0,1079.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-11-30,487.0,354.0,47.0,168.0,1009.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2024-12-31,496.0,378.0,41.0,179.0,1053.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-01-31,490.0,349.0,52.0,156.0,995.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-02-28,505.0,371.0,32.0,171.0,1047.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-03-31,522.0,404.0,38.0,178.0,1104.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-04-30,523.0,385.0,44.0,168.0,1076.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-05-31,533.0,385.0,56.0,173.0,1091.0
OIL CITY COMMUNITY SERVICES OF VENANGO,01026,Venango,Food Pantry/TEFAP,2025-06-30,557.0,408.0,52.0,168.0,1133.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2024-09-30,0.0,50.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2024-10-31,0.0,154.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2024-11-30,0.0,32.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2024-12-31,0.0,137.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2025-01-31,0.0,143.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2025-02-28,0.0,142.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2025-03-31,0.0,172.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2025-04-30,0.0,134.0,0.0,0.0,0.0
Oil City Middle School - SCHOOL PANTRY,09744,Venango,School Pantry,2025-05-31,0.0,134.0,0.0,0.0,0.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-07-31,95.0,57.0,3.0,36.0,188.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-08-31,101.0,64.0,0.0,41.0,206.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-09-30,115.0,41.0,3.0,45.0,201.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-10-31,117.0,73.0,5.0,49.0,239.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-11-30,114.0,78.0,4.0,49.0,241.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2024-12-31,113.0,72.0,2.0,45.0,230.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-01-31,88.0,83.0,1.0,41.0,212.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-02-28,100.0,72.0,0.0,42.0,214.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-03-31,129.0,80.0,2.0,48.0,257.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-04-30,106.0,70.0,0.0,41.0,217.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-05-31,114.0,83.0,1.0,44.0,241.0
Oil Valley - FP,01473,Crawford,Food Pantry/TEFAP,2025-06-30,121.0,83.0,1.0,47.0,251.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-07-31,23.0,6.0,11.0,0.0,29.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-08-31,23.0,4.0,0.0,0.0,35.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-09-30,23.0,4.0,2.0,1.0,28.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-10-31,23.0,4.0,1.0,2.0,29.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-11-30,26.0,8.0,1.0,2.0,36.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2024-12-31,23.0,14.0,2.0,0.0,37.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-01-31,30.0,11.0,2.0,3.0,44.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-02-28,28.0,9.0,0.0,6.0,43.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-03-31,30.0,7.0,0.0,6.0,43.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-04-30,30.0,3.0,0.0,4.0,37.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-05-31,27.0,3.0,0.0,5.0,35.0
Order Ahead - SHFB,1001337,Erie,Food Pantry/TEFAP,2025-06-30,22.0,3.0,0.0,4.0,29.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2024-07-31,42.0,26.0,0.0,50.0,118.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2024-09-30,54.0,27.0,14.0,49.0,130.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2024-11-30,47.0,18.0,5.0,40.0,105.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2025-01-31,41.0,17.0,3.0,31.0,89.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2025-03-31,41.0,18.0,0.0,36.0,95.0
Otterbein Global Methodist Church - FP,07016,Warren,Produce Express,2025-05-31,42.0,23.0,4.0,45.0,110.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-07-31,56.0,46.0,71.0,64.0,166.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-08-31,54.0,35.0,10.0,53.0,142.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-09-30,52.0,35.0,3.0,54.0,141.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-10-31,55.0,32.0,10.0,53.0,140.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-11-30,59.0,46.0,4.0,60.0,165.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2024-12-31,39.0,25.0,1.0,52.0,116.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-01-31,41.0,24.0,2.0,50.0,115.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-02-28,42.0,27.0,4.0,53.0,120.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-03-31,36.0,27.0,4.0,59.0,121.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-04-30,43.0,23.0,9.0,64.0,130.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-05-31,46.0,31.0,3.0,58.0,135.0
Our Lady of Mt Carmel / St Lukes - FP,01294,Erie,Food Pantry/TEFAP,2025-06-30,44.0,30.0,2.0,59.0,133.0
Perseus House - Andromeda ITU-O.S.N.E.-YR,04472,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,15.0
Perseus House - Andromeda ITU-O.S.N.E.-YR,04472,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,18.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,14.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,14.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,4.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,2.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,11.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2024-12-31,0.0,0.0,0.0,0.0,11.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-01-31,0.0,0.0,0.0,0.0,1.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-02-28,0.0,0.0,0.0,0.0,10.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-03-31,0.0,0.0,0.0,0.0,2.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-04-30,0.0,0.0,0.0,0.0,2.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-05-31,0.0,0.0,0.0,0.0,2.0
Perseus House - Andromeda RTF - YR,04232,Erie,Non-Emerg. Meal/Snack,2025-06-30,0.0,0.0,0.0,0.0,1.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-01-31,0.0,0.0,0.0,0.0,5.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-02-28,0.0,0.0,0.0,0.0,5.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-03-31,0.0,0.0,0.0,0.0,5.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-04-30,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-05-31,0.0,0.0,0.0,0.0,6.0
Perseus House - Boys Enhanced RTF - YR,04615,Erie,Non-Emerg. Meal/Snack,2025-06-30,0.0,0.0,0.0,0.0,6.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-07-31,50.0,12.0,0.0,55.0,117.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-08-31,53.0,17.0,1.0,58.0,128.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-09-30,52.0,18.0,6.0,56.0,126.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-10-31,55.0,21.0,5.0,59.0,135.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-11-30,59.0,23.0,3.0,64.0,146.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2024-12-31,55.0,25.0,0.0,61.0,141.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-01-31,41.0,13.0,3.0,56.0,0.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-02-28,35.0,10.0,0.0,51.0,93.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-03-31,35.0,13.0,1.0,55.0,0.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-04-30,34.0,13.0,0.0,50.0,97.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-05-31,38.0,11.0,0.0,53.0,0.0
Pleasantville Methodist Church - FP,07020,Venango,Produce Express,2025-06-30,42.0,20.0,0.0,49.0,111.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-07-31,43.0,19.0,4.0,47.0,109.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-08-31,30.0,7.0,0.0,37.0,74.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-09-30,25.0,4.0,1.0,39.0,68.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-10-31,42.0,19.0,4.0,36.0,97.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-11-30,58.0,26.0,10.0,48.0,132.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2024-12-31,46.0,25.0,3.0,40.0,115.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2025-02-28,38.0,23.0,1.0,49.0,110.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2025-03-31,43.0,20.0,2.0,38.0,101.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2025-04-30,53.0,42.0,2.0,33.0,128.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2025-05-31,46.0,37.0,1.0,41.0,124.0
Port Allegany - FP,01730,Mckean,Food Pantry/TEFAP,2025-06-30,63.0,22.0,0.0,30.0,115.0
RCCG-Redeemed Christian Church of God,01475,Erie,Food Pantry/TEFAP,2024-07-31,1.0,0.0,1.0,0.0,1.0
RCCG-Redeemed Christian Church of God,01475,Erie,Food Pantry/TEFAP,2024-08-31,3.0,0.0,3.0,0.0,3.0
RCCG-Redeemed Christian Church of God,01475,Erie,Food Pantry/TEFAP,2025-03-31,22.0,0.0,0.0,0.0,0.0
RCCG-Redeemed Christian Church of God,01475,Erie,Food Pantry/TEFAP,2025-05-31,28.0,28.0,0.0,1.0,0.0
RCCG-Redeemed Christian Church of God,01475,Erie,Food Pantry/TEFAP,2025-06-30,10.0,4.0,0.0,0.0,21.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-07-31,133.0,108.0,14.0,80.0,321.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-08-31,110.0,98.0,11.0,62.0,270.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-09-30,101.0,58.0,2.0,59.0,242.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-10-31,129.0,109.0,14.0,61.0,299.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-11-30,138.0,119.0,6.0,60.0,317.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2024-12-31,140.0,123.0,7.0,57.0,320.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-01-31,114.0,92.0,7.0,38.0,244.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-02-28,119.0,104.0,6.0,44.0,267.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-03-31,132.0,122.0,7.0,45.0,299.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-04-30,125.0,108.0,11.0,50.0,283.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-05-31,138.0,106.0,4.0,51.0,295.0
ROCKY GROVE COMMUNITY SERVICES OF VENANGO,01617,Venango,Food Pantry/TEFAP,2025-06-30,140.0,107.0,8.0,50.0,297.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-07-31,43.0,27.0,4.0,61.0,178.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-08-31,62.0,37.0,3.0,70.0,230.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-09-30,113.0,67.0,5.0,107.0,406.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-10-31,49.0,22.0,1.0,68.0,182.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-11-30,54.0,23.0,3.0,67.0,222.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2024-12-31,56.0,23.0,2.0,63.0,222.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-01-31,50.0,23.0,1.0,52.0,176.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-02-28,45.0,11.0,2.0,58.0,164.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-03-31,48.0,14.0,1.0,68.0,190.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-04-30,63.0,27.0,2.0,63.0,211.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-05-31,56.0,27.0,6.0,63.0,201.0
Redbank Valley - FP,01516,Clarion,Food Pantry/TEFAP,2025-06-30,60.0,21.0,2.0,61.0,176.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-07-31,97.0,44.0,51.0,10.0,151.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-08-31,94.0,53.0,23.0,24.0,171.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-09-30,90.0,45.0,9.0,23.0,158.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-10-31,81.0,48.0,7.0,26.0,154.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-11-30,84.0,40.0,5.0,19.0,143.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2024-12-31,90.0,50.0,8.0,24.0,164.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-01-31,88.0,41.0,7.0,17.0,146.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-02-28,69.0,43.0,6.0,8.0,120.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-03-31,70.0,31.0,2.0,20.0,121.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-04-30,77.0,40.0,0.0,10.0,127.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-05-31,110.0,55.0,10.0,19.0,184.0
Reynoldsville Aid Helping Hands. - FP,01564,Jefferson,Food Pantry/TEFAP,2025-06-30,73.0,35.0,3.0,16.0,124.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-07-31,142.0,58.0,102.0,69.0,268.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-08-31,183.0,105.0,35.0,82.0,368.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-09-30,160.0,85.0,18.0,66.0,309.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-10-31,181.0,80.0,11.0,86.0,347.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-11-30,173.0,94.0,18.0,70.0,337.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2024-12-31,149.0,72.0,11.0,57.0,265.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2025-01-31,192.0,83.0,15.0,87.0,356.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2025-02-28,173.0,86.0,13.0,73.0,331.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2025-03-31,166.0,84.0,12.0,74.0,322.0
Reynoldsville Area - FP,01603,Jefferson,Food Pantry/TEFAP,2025-05-31,220.0,108.0,14.0,100.0,427.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2024-07-31,0.0,10.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2024-08-31,0.0,10.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2024-10-31,0.0,9.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2024-11-30,0.0,10.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2024-12-31,0.0,6.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2025-01-31,0.0,6.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2025-02-28,0.0,5.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2025-03-31,0.0,5.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2025-04-30,0.0,8.0,0.0,0.0,0.0
Rice Avenue Middle School - SCHOOL PANTRY,09758,Erie,School Pantry,2025-05-31,0.0,8.0,0.0,0.0,0.0
Ridgway - FP,06084,Elk,Produce Express,2024-07-31,89.0,38.0,13.0,66.0,193.0
Ridgway - FP,06084,Elk,Produce Express,2024-08-31,89.0,38.0,0.0,67.0,194.0
Ridgway - FP,06084,Elk,Produce Express,2024-09-30,92.0,41.0,4.0,75.0,208.0
Ridgway - FP,06084,Elk,Produce Express,2024-10-31,98.0,47.0,4.0,77.0,222.0
Ridgway - FP,06084,Elk,Produce Express,2024-11-30,103.0,52.0,17.0,77.0,232.0
Ridgway - FP,06084,Elk,Produce Express,2024-12-31,26.0,26.0,5.0,59.0,148.0
Ridgway - FP,06084,Elk,Produce Express,2025-01-31,55.0,24.0,0.0,59.0,135.0
Ridgway - FP,06084,Elk,Produce Express,2025-02-28,54.0,24.0,5.0,57.0,135.0
Ridgway - FP,06084,Elk,Produce Express,2025-03-31,47.0,26.0,4.0,55.0,128.0
Ridgway - FP,06084,Elk,Produce Express,2025-04-30,48.0,25.0,0.0,52.0,125.0
Ridgway - FP,06084,Elk,Produce Express,2025-05-31,62.0,32.0,0.0,59.0,153.0
Ridgway - FP,06084,Elk,Produce Express,2025-06-30,39.0,26.0,0.0,66.0,131.0
