geoid,county,year,NAME,total_households,hh_bottom,hh_middle,hh_top,share_bottom,share_middle,share_top,under_10k,10k_15k,15k_20k,20k_25k,25k_30k,30k_35k,35k_40k,40k_45k,45k_50k,50k_60k,60k_75k,75k_100k,100k_125k,125k_150k,150k_200k,200k_plus,share_under_10k,share_10k_15k,share_15k_20k,share_20k_25k,share_25k_30k,share_30k_35k,share_35k_40k,share_40k_45k,share_45k_50k,share_50k_60k,share_60k_75k,share_75k_100k,share_100k_125k,share_125k_150k,share_150k_200k,share_200k_plus
42049011001,Erie,2023,Census Tract 110.01; Erie County; Pennsylvania,2993,521,1169,1303,17.41,39.06,43.53,85,85,0,40,137,174,220,173,110,435,231,344,320,239,177,223,2.84,2.84,0.0,1.34,4.58,5.81,7.35,5.78,3.68,14.53,7.72,11.49,10.69,7.99,5.91,7.45
42049011002,Erie,2019,"Census Tract 110.02, Erie County, Pennsylvania",2329,1004,668,657,43.11,28.68,28.21,308,40,116,179,224,137,59,172,75,125,237,346,151,61,85,14,13.22,1.72,4.98,7.69,9.62,5.88,2.53,7.39,3.22,5.37,10.18,14.86,6.48,2.62,3.65,0.6
42049011002,Erie,2020,"Census Tract 110.02, Erie County, Pennsylvania",2175,812,589,774,37.33,27.08,35.59,247,12,135,168,138,112,102,126,91,96,174,391,155,102,112,14,11.36,0.55,6.21,7.72,6.34,5.15,4.69,5.79,4.18,4.41,8.0,17.98,7.13,4.69,5.15,0.64
42049011002,Erie,2021,"Census Tract 110.02, Erie County, Pennsylvania",2159,802,587,770,37.15,27.19,35.66,280,13,123,183,74,129,124,132,45,136,150,287,167,88,215,13,12.97,0.6,5.7,8.48,3.43,5.97,5.74,6.11,2.08,6.3,6.95,13.29,7.74,4.08,9.96,0.6
42049011002,Erie,2022,Census Tract 110.02; Erie County; Pennsylvania,2077,682,482,913,32.84,23.21,43.96,185,71,65,143,63,155,21,156,54,156,95,343,102,183,258,27,8.91,3.42,3.13,6.88,3.03,7.46,1.01,7.51,2.6,7.51,4.57,16.51,4.91,8.81,12.42,1.3
42049011002,Erie,2023,Census Tract 110.02; Erie County; Pennsylvania,2010,674,599,737,33.53,29.8,36.67,203,97,47,132,64,131,75,168,129,117,110,260,133,103,192,49,10.1,4.83,2.34,6.57,3.18,6.52,3.73,8.36,6.42,5.82,5.47,12.94,6.62,5.12,9.55,2.44
42049011101,Erie,2019,"Census Tract 111.01, Erie County, Pennsylvania",2338,619,691,1028,26.48,29.56,43.97,151,69,85,188,0,126,64,15,35,239,338,412,365,99,83,69,6.46,2.95,3.64,8.04,0.0,5.39,2.74,0.64,1.5,10.22,14.46,17.62,15.61,4.23,3.55,2.95
42049011101,Erie,2020,"Census Tract 111.01, Erie County, Pennsylvania",2162,536,599,1027,24.79,27.71,47.5,131,57,59,166,29,94,81,30,12,126,350,414,349,75,87,102,6.06,2.64,2.73,7.68,1.34,4.35,3.75,1.39,0.56,5.83,16.19,19.15,16.14,3.47,4.02,4.72
42049011101,Erie,2021,"Census Tract 111.01, Erie County, Pennsylvania",2209,715,421,1073,32.37,19.06,48.57,109,46,130,185,153,92,28,73,26,162,132,516,242,91,156,68,4.93,2.08,5.89,8.37,6.93,4.16,1.27,3.3,1.18,7.33,5.98,23.36,10.96,4.12,7.06,3.08
42049011101,Erie,2022,Census Tract 111.01; Erie County; Pennsylvania,2206,622,557,1027,28.2,25.25,46.55,136,31,140,97,125,93,45,146,28,61,277,357,275,129,151,115,6.17,1.41,6.35,4.4,5.67,4.22,2.04,6.62,1.27,2.77,12.56,16.18,12.47,5.85,6.84,5.21
42049011101,Erie,2023,Census Tract 111.01; Erie County; Pennsylvania,2176,534,541,1101,24.54,24.86,50.6,102,30,71,178,30,123,68,59,100,135,179,307,268,215,184,127,4.69,1.38,3.26,8.18,1.38,5.65,3.12,2.71,4.6,6.2,8.23,14.11,12.32,9.88,8.46,5.84
42049011102,Erie,2019,"Census Tract 111.02, Erie County, Pennsylvania",1353,318,427,608,23.5,31.56,44.94,63,45,37,50,58,65,113,12,41,99,162,169,147,54,84,154,4.66,3.33,2.73,3.7,4.29,4.8,8.35,0.89,3.03,7.32,11.97,12.49,10.86,3.99,6.21,11.38
42049011102,Erie,2020,"Census Tract 111.02, Erie County, Pennsylvania",1353,315,476,562,23.28,35.18,41.54,62,31,39,97,25,61,84,0,33,89,270,154,135,54,90,129,4.58,2.29,2.88,7.17,1.85,4.51,6.21,0.0,2.44,6.58,19.96,11.38,9.98,3.99,6.65,9.53
42049011102,Erie,2021,"Census Tract 111.02, Erie County, Pennsylvania",1332,313,335,684,23.5,25.15,51.35,89,25,41,105,30,23,77,22,18,54,164,228,138,98,81,139,6.68,1.88,3.08,7.88,2.25,1.73,5.78,1.65,1.35,4.05,12.31,17.12,10.36,7.36,6.08,10.44
42049011102,Erie,2022,Census Tract 111.02; Erie County; Pennsylvania,1296,323,218,755,24.92,16.82,58.26,106,37,40,20,97,23,38,38,24,53,65,199,208,116,72,160,8.18,2.85,3.09,1.54,7.48,1.77,2.93,2.93,1.85,4.09,5.02,15.35,16.05,8.95,5.56,12.35
42049011102,Erie,2023,Census Tract 111.02; Erie County; Pennsylvania,1308,307,291,710,23.47,22.25,54.28,94,11,23,41,73,65,35,70,50,41,95,133,205,92,94,186,7.19,0.84,1.76,3.13,5.58,4.97,2.68,5.35,3.82,3.13,7.26,10.17,15.67,7.03,7.19,14.22
42049011201,Erie,2019,"Census Tract 112.01, Erie County, Pennsylvania",1783,359,580,844,20.13,32.53,47.34,10,28,108,46,75,92,105,46,42,176,211,267,251,57,182,87,0.56,1.57,6.06,2.58,4.21,5.16,5.89,2.58,2.36,9.87,11.83,14.97,14.08,3.2,10.21,4.88
42049011201,Erie,2020,"Census Tract 112.01, Erie County, Pennsylvania",1694,417,576,701,24.62,34.0,41.38,8,24,98,53,165,69,138,8,68,146,216,178,250,89,111,73,0.47,1.42,5.79,3.13,9.74,4.07,8.15,0.47,4.01,8.62,12.75,10.51,14.76,5.25,6.55,4.31
42049011201,Erie,2021,"Census Tract 112.01, Erie County, Pennsylvania",1605,363,479,763,22.62,29.84,47.54,8,33,65,41,131,85,86,50,62,99,182,226,193,159,106,79,0.5,2.06,4.05,2.55,8.16,5.3,5.36,3.12,3.86,6.17,11.34,14.08,12.02,9.91,6.6,4.92
42049011201,Erie,2022,Census Tract 112.01; Erie County; Pennsylvania,1614,341,525,748,21.13,32.53,46.34,12,25,15,94,61,134,53,96,37,155,184,216,124,196,162,50,0.74,1.55,0.93,5.82,3.78,8.3,3.28,5.95,2.29,9.6,11.4,13.38,7.68,12.14,10.04,3.1
42049011201,Erie,2023,Census Tract 112.01; Erie County; Pennsylvania,1623,322,459,842,19.84,28.28,51.88,28,35,16,85,52,106,74,61,26,109,189,250,164,135,183,110,1.73,2.16,0.99,5.24,3.2,6.53,4.56,3.76,1.6,6.72,11.65,15.4,10.1,8.32,11.28,6.78
42049011202,Erie,2019,"Census Tract 112.02, Erie County, Pennsylvania",3048,646,1029,1373,21.19,33.76,45.05,89,160,27,81,95,194,99,205,135,290,300,260,332,310,245,226,2.92,5.25,0.89,2.66,3.12,6.36,3.25,6.73,4.43,9.51,9.84,8.53,10.89,10.17,8.04,7.41
42049011202,Erie,2020,"Census Tract 112.02, Erie County, Pennsylvania",3089,610,1228,1251,19.75,39.75,40.5,113,152,30,64,127,124,90,249,148,322,419,279,320,274,237,141,3.66,4.92,0.97,2.07,4.11,4.01,2.91,8.06,4.79,10.42,13.56,9.03,10.36,8.87,7.67,4.56
42049011202,Erie,2021,"Census Tract 112.02, Erie County, Pennsylvania",2987,601,1080,1306,20.12,36.16,43.72,79,164,29,59,143,127,35,74,204,238,529,335,284,246,282,159,2.64,5.49,0.97,1.98,4.79,4.25,1.17,2.48,6.83,7.97,17.71,11.22,9.51,8.24,9.44,5.32
42049011202,Erie,2022,Census Tract 112.02; Erie County; Pennsylvania,3192,613,1169,1410,19.2,36.62,44.17,88,145,41,120,122,97,140,77,129,292,531,412,322,187,281,208,2.76,4.54,1.28,3.76,3.82,3.04,4.39,2.41,4.04,9.15,16.64,12.91,10.09,5.86,8.8,6.52
42049011202,Erie,2023,Census Tract 112.02; Erie County; Pennsylvania,3356,765,1156,1435,22.79,34.45,42.76,89,158,40,91,133,254,93,99,78,249,637,507,281,159,206,282,2.65,4.71,1.19,2.71,3.96,7.57,2.77,2.95,2.32,7.42,18.98,15.11,8.37,4.74,6.14,8.4
42049011300,Erie,2019,"Census Tract 113, Erie County, Pennsylvania",1379,573,350,456,41.55,25.38,33.07,77,77,104,140,65,110,85,42,8,128,87,203,94,104,0,55,5.58,5.58,7.54,10.15,4.71,7.98,6.16,3.05,0.58,9.28,6.31,14.72,6.82,7.54,0.0,3.99
42049011300,Erie,2020,"Census Tract 113, Erie County, Pennsylvania",1367,530,407,430,38.77,29.77,31.46,92,60,97,121,48,112,113,65,0,143,86,262,53,61,0,54,6.73,4.39,7.1,8.85,3.51,8.19,8.27,4.75,0.0,10.46,6.29,19.17,3.88,4.46,0.0,3.95
42049011300,Erie,2021,"Census Tract 113, Erie County, Pennsylvania",1361,490,476,395,36.0,34.97,29.02,80,66,97,54,99,94,79,98,11,157,131,187,90,64,0,54,5.88,4.85,7.13,3.97,7.27,6.91,5.8,7.2,0.81,11.54,9.63,13.74,6.61,4.7,0.0,3.97
42049011300,Erie,2022,Census Tract 113; Erie County; Pennsylvania,1336,532,481,323,39.82,36.0,24.18,94,60,60,143,66,109,81,69,43,178,110,135,106,52,0,30,7.04,4.49,4.49,10.7,4.94,8.16,6.06,5.16,3.22,13.32,8.23,10.1,7.93,3.89,0.0,2.25
42049011300,Erie,2023,Census Tract 113; Erie County; Pennsylvania,1343,543,505,295,40.43,37.6,21.97,96,12,85,96,144,110,58,47,68,177,155,130,69,73,0,23,7.15,0.89,6.33,7.15,10.72,8.19,4.32,3.5,5.06,13.18,11.54,9.68,5.14,5.44,0.0,1.71
42049011400,Erie,2019,"Census Tract 114, Erie County, Pennsylvania",1532,367,681,484,23.96,44.45,31.59,31,27,16,69,104,120,56,84,78,212,251,243,144,12,42,43,2.02,1.76,1.04,4.5,6.79,7.83,3.66,5.48,5.09,13.84,16.38,15.86,9.4,0.78,2.74,2.81
42049011400,Erie,2020,"Census Tract 114, Erie County, Pennsylvania",1502,450,557,495,29.96,37.08,32.96,49,116,16,66,66,137,76,51,71,150,209,282,102,41,38,32,3.26,7.72,1.07,4.39,4.39,9.12,5.06,3.4,4.73,9.99,13.91,18.77,6.79,2.73,2.53,2.13
42049011400,Erie,2021,"Census Tract 114, Erie County, Pennsylvania",1484,387,587,510,26.08,39.56,34.37,44,112,8,76,42,105,96,28,86,111,266,273,67,91,47,32,2.96,7.55,0.54,5.12,2.83,7.08,6.47,1.89,5.8,7.48,17.92,18.4,4.51,6.13,3.17,2.16
42049011400,Erie,2022,Census Tract 114; Erie County; Pennsylvania,1497,310,623,564,20.71,41.62,37.68,70,80,36,66,18,40,101,74,26,185,237,157,152,116,110,29,4.68,5.34,2.4,4.41,1.2,2.67,6.75,4.94,1.74,12.36,15.83,10.49,10.15,7.75,7.35,1.94
42049011400,Erie,2023,Census Tract 114; Erie County; Pennsylvania,1548,292,614,642,18.86,39.66,41.47,66,88,20,37,61,20,97,45,20,155,297,193,173,95,136,45,4.26,5.68,1.29,2.39,3.94,1.29,6.27,2.91,1.29,10.01,19.19,12.47,11.18,6.14,8.79,2.91
42049011503,Erie,2019,"Census Tract 115.03, Erie County, Pennsylvania",1766,520,651,595,29.45,36.86,33.69,67,131,100,96,52,74,114,122,100,122,193,204,104,156,49,82,3.79,7.42,5.66,5.44,2.94,4.19,6.46,6.91,5.66,6.91,10.93,11.55,5.89,8.83,2.77,4.64
42049011503,Erie,2020,"Census Tract 115.03, Erie County, Pennsylvania",1672,467,578,627,27.93,34.57,37.5,64,130,77,69,75,52,82,143,91,110,152,227,130,135,71,64,3.83,7.78,4.61,4.13,4.49,3.11,4.9,8.55,5.44,6.58,9.09,13.58,7.78,8.07,4.25,3.83
42049011503,Erie,2021,"Census Tract 115.03, Erie County, Pennsylvania",1586,448,504,634,28.25,31.78,39.97,42,125,116,34,87,44,100,54,108,119,123,177,123,142,124,68,2.65,7.88,7.31,2.14,5.49,2.77,6.31,3.4,6.81,7.5,7.76,11.16,7.76,8.95,7.82,4.29
42049011503,Erie,2022,Census Tract 115.03; Erie County; Pennsylvania,1583,362,501,720,22.87,31.65,45.48,39,94,82,22,58,67,45,101,66,189,100,211,129,143,170,67,2.46,5.94,5.18,1.39,3.66,4.23,2.84,6.38,4.17,11.94,6.32,13.33,8.15,9.03,10.74,4.23
42049011503,Erie,2023,Census Tract 115.03; Erie County; Pennsylvania,1567,313,424,830,19.97,27.06,52.97,38,43,65,21,73,73,23,45,79,168,109,261,169,129,171,100,2.43,2.74,4.15,1.34,4.66,4.66,1.47,2.87,5.04,10.72,6.96,16.66,10.78,8.23,10.91,6.38
42049011505,Erie,2019,"Census Tract 115.05, Erie County, Pennsylvania",1061,270,222,569,25.45,20.92,53.63,25,60,83,28,47,27,48,39,10,20,105,308,165,48,41,7,2.36,5.66,7.82,2.64,4.43,2.54,4.52,3.68,0.94,1.89,9.9,29.03,15.55,4.52,3.86,0.66
42049011507,Erie,2019,"Census Tract 115.07, Erie County, Pennsylvania",1264,226,318,720,17.88,25.16,56.96,58,22,33,57,8,48,19,28,108,73,90,200,192,100,150,78,4.59,1.74,2.61,4.51,0.63,3.8,1.5,2.22,8.54,5.78,7.12,15.82,15.19,7.91,11.87,6.17
42049011508,Erie,2020,"Census Tract 115.08, Erie County, Pennsylvania",2021,455,592,974,22.51,29.29,48.19,34,70,36,127,105,83,40,105,69,179,199,266,369,180,40,119,1.68,3.46,1.78,6.28,5.2,4.11,1.98,5.2,3.41,8.86,9.85,13.16,18.26,8.91,1.98,5.89
42049011508,Erie,2021,"Census Tract 115.08, Erie County, Pennsylvania",1953,362,595,996,18.54,30.47,51.0,27,76,14,89,97,59,32,76,91,190,206,263,355,189,64,125,1.38,3.89,0.72,4.56,4.97,3.02,1.64,3.89,4.66,9.73,10.55,13.47,18.18,9.68,3.28,6.4
42049011508,Erie,2022,Census Tract 115.08; Erie County; Pennsylvania,1972,300,557,1115,15.21,28.25,56.54,48,16,65,68,60,43,40,24,81,168,244,310,337,148,164,156,2.43,0.81,3.3,3.45,3.04,2.18,2.03,1.22,4.11,8.52,12.37,15.72,17.09,7.51,8.32,7.91
42049011508,Erie,2023,Census Tract 115.08; Erie County; Pennsylvania,2027,260,423,1344,12.83,20.87,66.3,76,7,32,59,73,13,33,11,89,135,155,449,346,169,152,228,3.75,0.35,1.58,2.91,3.6,0.64,1.63,0.54,4.39,6.66,7.65,22.15,17.07,8.34,7.5,11.25
42049011509,Erie,2020,"Census Tract 115.09, Erie County, Pennsylvania",1182,300,314,568,25.38,26.57,48.05,102,26,84,18,33,37,50,85,23,32,124,278,154,83,42,11,8.63,2.2,7.11,1.52,2.79,3.13,4.23,7.19,1.95,2.71,10.49,23.52,13.03,7.02,3.55,0.93
42049011509,Erie,2021,"Census Tract 115.09, Erie County, Pennsylvania",1118,334,255,529,29.87,22.81,47.32,125,39,50,58,27,35,40,59,16,29,111,175,215,35,89,15,11.18,3.49,4.47,5.19,2.42,3.13,3.58,5.28,1.43,2.59,9.93,15.65,19.23,3.13,7.96,1.34
42049011509,Erie,2022,Census Tract 115.09; Erie County; Pennsylvania,1144,360,324,460,31.47,28.32,40.21,139,19,47,89,9,57,26,36,77,59,126,101,162,78,84,35,12.15,1.66,4.11,7.78,0.79,4.98,2.27,3.15,6.73,5.16,11.01,8.83,14.16,6.82,7.34,3.06
42049011509,Erie,2023,Census Tract 115.09; Erie County; Pennsylvania,1161,326,338,497,28.08,29.11,42.81,92,55,37,83,25,34,21,64,69,55,129,145,111,113,49,79,7.92,4.74,3.19,7.15,2.15,2.93,1.81,5.51,5.94,4.74,11.11,12.49,9.56,9.73,4.22,6.8
42049011510,Erie,2020,"Census Tract 115.10, Erie County, Pennsylvania",1146,222,311,613,19.37,27.14,53.49,55,0,44,60,10,53,0,55,62,93,101,153,149,63,149,99,4.8,0.0,3.84,5.24,0.87,4.62,0.0,4.8,5.41,8.12,8.81,13.35,13.0,5.5,13.0,8.64
42049011510,Erie,2021,"Census Tract 115.10, Erie County, Pennsylvania",1089,204,301,584,18.73,27.64,53.63,45,18,34,39,28,40,9,23,79,84,106,201,124,38,122,99,4.13,1.65,3.12,3.58,2.57,3.67,0.83,2.11,7.25,7.71,9.73,18.46,11.39,3.49,11.2,9.09
42049011510,Erie,2022,Census Tract 115.10; Erie County; Pennsylvania,1110,181,340,589,16.31,30.63,53.06,29,21,27,46,43,15,22,36,48,98,136,164,140,73,92,120,2.61,1.89,2.43,4.14,3.87,1.35,1.98,3.24,4.32,8.83,12.25,14.77,12.61,6.58,8.29,10.81
42049011510,Erie,2023,Census Tract 115.10; Erie County; Pennsylvania,1161,204,303,654,17.57,26.1,56.33,0,26,23,49,65,41,25,25,41,115,97,204,133,94,108,115,0.0,2.24,1.98,4.22,5.6,3.53,2.15,2.15,3.53,9.91,8.35,17.57,11.46,8.1,9.3,9.91
42049011511,Erie,2020,"Census Tract 115.11, Erie County, Pennsylvania",231,113,29,89,48.92,12.55,38.53,27,0,41,45,0,0,0,15,0,14,0,0,50,0,39,0,11.69,0.0,17.75,19.48,0.0,0.0,0.0,6.49,0.0,6.06,0.0,0.0,21.65,0.0,16.88,0.0
42049011511,Erie,2021,"Census Tract 115.11, Erie County, Pennsylvania",256,163,14,79,63.67,5.47,30.86,79,0,41,43,0,0,0,14,0,0,0,0,28,15,0,36,30.86,0.0,16.02,16.8,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,10.94,5.86,0.0,14.06
42049011511,Erie,2022,Census Tract 115.11; Erie County; Pennsylvania,264,163,13,88,61.74,4.92,33.33,97,4,14,0,44,4,0,0,0,0,13,4,15,29,4,36,36.74,1.52,5.3,0.0,16.67,1.52,0.0,0.0,0.0,0.0,4.92,1.52,5.68,10.98,1.52,13.64
42049011511,Erie,2023,Census Tract 115.11; Erie County; Pennsylvania,189,85,10,94,44.97,5.29,49.74,57,6,18,0,0,4,0,0,0,4,6,16,23,15,5,35,30.16,3.17,9.52,0.0,0.0,2.12,0.0,0.0,0.0,2.12,3.17,8.47,12.17,7.94,2.65,18.52
42049011600,Erie,2019,"Census Tract 116, Erie County, Pennsylvania",1707,562,654,491,32.92,38.31,28.76,147,78,96,79,135,27,116,61,114,158,205,180,97,133,50,31,8.61,4.57,5.62,4.63,7.91,1.58,6.8,3.57,6.68,9.26,12.01,10.54,5.68,7.79,2.93,1.82
42049011600,Erie,2020,"Census Tract 116, Erie County, Pennsylvania",1749,547,519,683,31.28,29.67,39.05,167,66,93,58,131,32,89,43,65,166,156,268,120,246,32,17,9.55,3.77,5.32,3.32,7.49,1.83,5.09,2.46,3.72,9.49,8.92,15.32,6.86,14.07,1.83,0.97
42049011600,Erie,2021,"Census Tract 116, Erie County, Pennsylvania",1721,523,533,665,30.39,30.97,38.64,124,55,112,57,61,114,80,74,46,228,105,224,132,254,35,20,7.21,3.2,6.51,3.31,3.54,6.62,4.65,4.3,2.67,13.25,6.1,13.02,7.67,14.76,2.03,1.16
42049011600,Erie,2022,Census Tract 116; Erie County; Pennsylvania,1692,450,544,698,26.6,32.15,41.25,89,83,110,52,11,105,55,139,31,125,194,223,139,144,171,21,5.26,4.91,6.5,3.07,0.65,6.21,3.25,8.22,1.83,7.39,11.47,13.18,8.22,8.51,10.11,1.24
42049011600,Erie,2023,Census Tract 116; Erie County; Pennsylvania,1689,417,479,793,24.69,28.36,46.95,69,104,61,67,32,84,66,93,65,41,214,205,183,164,203,38,4.09,6.16,3.61,3.97,1.89,4.97,3.91,5.51,3.85,2.43,12.67,12.14,10.83,9.71,12.02,2.25
42049011701,Erie,2019,"Census Tract 117.01, Erie County, Pennsylvania",1183,213,408,562,18.01,34.49,47.51,26,32,55,27,66,7,41,43,86,46,192,162,125,65,62,148,2.2,2.7,4.65,2.28,5.58,0.59,3.47,3.63,7.27,3.89,16.23,13.69,10.57,5.49,5.24,12.51
42049011701,Erie,2020,"Census Tract 117.01, Erie County, Pennsylvania",1172,198,497,477,16.89,42.41,40.7,14,25,28,72,59,0,58,84,93,66,196,140,127,31,68,111,1.19,2.13,2.39,6.14,5.03,0.0,4.95,7.17,7.94,5.63,16.72,11.95,10.84,2.65,5.8,9.47
42049011701,Erie,2021,"Census Tract 117.01, Erie County, Pennsylvania",1267,270,481,516,21.31,37.96,40.73,20,39,22,45,112,32,53,135,16,58,219,165,141,27,50,133,1.58,3.08,1.74,3.55,8.84,2.53,4.18,10.66,1.26,4.58,17.28,13.02,11.13,2.13,3.95,10.5
42049011701,Erie,2022,Census Tract 117.01; Erie County; Pennsylvania,1299,298,389,612,22.94,29.95,47.11,58,37,32,54,47,70,6,60,117,72,134,205,127,122,15,143,4.46,2.85,2.46,4.16,3.62,5.39,0.46,4.62,9.01,5.54,10.32,15.78,9.78,9.39,1.15,11.01
42049011701,Erie,2023,Census Tract 117.01; Erie County; Pennsylvania,1235,295,334,606,23.89,27.04,49.07,57,30,63,38,82,25,37,39,116,52,90,193,136,92,78,107,4.62,2.43,5.1,3.08,6.64,2.02,3.0,3.16,9.39,4.21,7.29,15.63,11.01,7.45,6.32,8.66
42049011702,Erie,2019,"Census Tract 117.02, Erie County, Pennsylvania",1942,343,733,866,17.66,37.74,44.59,72,56,22,94,44,55,64,182,141,155,191,344,205,119,139,59,3.71,2.88,1.13,4.84,2.27,2.83,3.3,9.37,7.26,7.98,9.84,17.71,10.56,6.13,7.16,3.04
42049011702,Erie,2020,"Census Tract 117.02, Erie County, Pennsylvania",1834,347,671,816,18.92,36.59,44.49,32,50,67,106,40,52,38,132,145,96,260,280,176,191,93,76,1.74,2.73,3.65,5.78,2.18,2.84,2.07,7.2,7.91,5.23,14.18,15.27,9.6,10.41,5.07,4.14
42049011702,Erie,2021,"Census Tract 117.02, Erie County, Pennsylvania",1917,338,590,989,17.63,30.78,51.59,7,64,86,80,36,65,40,116,59,167,208,331,253,122,197,86,0.37,3.34,4.49,4.17,1.88,3.39,2.09,6.05,3.08,8.71,10.85,17.27,13.2,6.36,10.28,4.49
42049011702,Erie,2022,Census Tract 117.02; Erie County; Pennsylvania,1905,339,572,994,17.8,30.03,52.18,56,49,87,67,53,27,85,26,69,141,251,368,219,136,207,64,2.94,2.57,4.57,3.52,2.78,1.42,4.46,1.36,3.62,7.4,13.18,19.32,11.5,7.14,10.87,3.36
42049011702,Erie,2023,Census Tract 117.02; Erie County; Pennsylvania,1966,266,470,1230,13.53,23.91,62.56,42,86,17,44,20,57,84,27,47,136,176,528,172,169,312,49,2.14,4.37,0.86,2.24,1.02,2.9,4.27,1.37,2.39,6.92,8.95,26.86,8.75,8.6,15.87,2.49
42049011801,Erie,2019,"Census Tract 118.01, Erie County, Pennsylvania",1024,226,396,402,22.07,38.67,39.26,11,42,34,26,64,49,63,46,34,93,160,179,78,23,85,37,1.07,4.1,3.32,2.54,6.25,4.79,6.15,4.49,3.32,9.08,15.62,17.48,7.62,2.25,8.3,3.61
42049011801,Erie,2020,"Census Tract 118.01, Erie County, Pennsylvania",1071,261,364,446,24.37,33.99,41.64,12,83,29,22,53,62,55,47,31,129,102,185,79,25,128,29,1.12,7.75,2.71,2.05,4.95,5.79,5.14,4.39,2.89,12.04,9.52,17.27,7.38,2.33,11.95,2.71
42049011801,Erie,2021,"Census Tract 118.01, Erie County, Pennsylvania",988,214,345,429,21.66,34.92,43.42,8,59,24,22,25,76,51,51,22,120,101,175,90,32,109,23,0.81,5.97,2.43,2.23,2.53,7.69,5.16,5.16,2.23,12.15,10.22,17.71,9.11,3.24,11.03,2.33
42049011801,Erie,2022,Census Tract 118.01; Erie County; Pennsylvania,1019,201,341,477,19.73,33.46,46.81,27,55,18,38,38,25,52,54,33,77,125,175,85,68,122,27,2.65,5.4,1.77,3.73,3.73,2.45,5.1,5.3,3.24,7.56,12.27,17.17,8.34,6.67,11.97,2.65
42049011801,Erie,2023,Census Tract 118.01; Erie County; Pennsylvania,989,199,326,464,20.12,32.96,46.92,35,47,17,32,39,29,18,41,23,98,146,142,90,91,118,23,3.54,4.75,1.72,3.24,3.94,2.93,1.82,4.15,2.33,9.91,14.76,14.36,9.1,9.2,11.93,2.33
42049011802,Erie,2019,"Census Tract 118.02, Erie County, Pennsylvania",1239,355,444,440,28.65,35.84,35.51,59,31,81,33,72,79,52,59,39,147,147,176,111,68,61,24,4.76,2.5,6.54,2.66,5.81,6.38,4.2,4.76,3.15,11.86,11.86,14.21,8.96,5.49,4.92,1.94
42049011802,Erie,2020,"Census Tract 118.02, Erie County, Pennsylvania",1207,334,439,434,27.67,36.37,35.96,51,21,43,53,58,108,54,46,64,122,153,201,98,53,48,34,4.23,1.74,3.56,4.39,4.81,8.95,4.47,3.81,5.3,10.11,12.68,16.65,8.12,4.39,3.98,2.82
42049011802,Erie,2021,"Census Tract 118.02, Erie County, Pennsylvania",1153,302,420,431,26.19,36.43,37.38,42,21,51,45,47,96,32,60,57,101,170,160,124,66,46,35,3.64,1.82,4.42,3.9,4.08,8.33,2.78,5.2,4.94,8.76,14.74,13.88,10.75,5.72,3.99,3.04
42049011802,Erie,2022,Census Tract 118.02; Erie County; Pennsylvania,1138,275,391,472,24.17,34.36,41.48,24,52,41,48,40,70,37,40,51,104,159,144,140,65,80,43,2.11,4.57,3.6,4.22,3.51,6.15,3.25,3.51,4.48,9.14,13.97,12.65,12.3,5.71,7.03,3.78
42049011802,Erie,2023,Census Tract 118.02; Erie County; Pennsylvania,1140,243,377,520,21.32,33.07,45.61,46,38,56,37,34,32,72,11,53,81,160,152,156,84,71,57,4.04,3.33,4.91,3.25,2.98,2.81,6.32,0.96,4.65,7.11,14.04,13.33,13.68,7.37,6.23,5.0
42049011900,Erie,2019,"Census Tract 119, Erie County, Pennsylvania",2808,1304,963,541,46.44,34.29,19.27,329,231,223,214,218,89,83,86,75,324,395,286,137,56,46,16,11.72,8.23,7.94,7.62,7.76,3.17,2.96,3.06,2.67,11.54,14.07,10.19,4.88,1.99,1.64,0.57
42049011900,Erie,2020,"Census Tract 119, Erie County, Pennsylvania",2859,1490,823,546,52.12,28.79,19.1,371,194,212,324,216,173,130,63,83,296,251,279,75,61,69,62,12.98,6.79,7.42,11.33,7.56,6.05,4.55,2.2,2.9,10.35,8.78,9.76,2.62,2.13,2.41,2.17
42049011900,Erie,2021,"Census Tract 119, Erie County, Pennsylvania",2796,1341,900,555,47.96,32.19,19.85,448,122,217,250,76,228,122,110,123,247,298,236,107,45,59,108,16.02,4.36,7.76,8.94,2.72,8.15,4.36,3.93,4.4,8.83,10.66,8.44,3.83,1.61,2.11,3.86
42049011900,Erie,2022,Census Tract 119; Erie County; Pennsylvania,3004,1302,1058,644,43.34,35.22,21.44,379,145,168,359,207,44,162,58,214,265,359,209,205,0,80,150,12.62,4.83,5.59,11.95,6.89,1.46,5.39,1.93,7.12,8.82,11.95,6.96,6.82,0.0,2.66,4.99
42049011900,Erie,2023,Census Tract 119; Erie County; Pennsylvania,2897,1302,1009,586,44.94,34.83,20.23,336,179,185,334,173,95,19,120,387,145,338,172,207,33,71,103,11.6,6.18,6.39,11.53,5.97,3.28,0.66,4.14,13.36,5.01,11.67,5.94,7.15,1.14,2.45,3.56
42049012001,Erie,2019,"Census Tract 120.01, Erie County, Pennsylvania",1013,261,377,375,25.77,37.22,37.02,47,29,46,61,48,30,60,53,66,91,107,161,78,58,50,28,4.64,2.86,4.54,6.02,4.74,2.96,5.92,5.23,6.52,8.98,10.56,15.89,7.7,5.73,4.94,2.76
